Number,Title,Name,PartyName,MpType,IsMp,IsPmCandidate,MpProvince,MpZone,MpList,companyType,totalValueShare,countCompShare,countDirector,totalPctShare,IsExMp,ExImage,IsSenator,IsCabinet,IsActive
6.0,นาย,สมชิด กันธะยา,ก้าวไกล,แบ่งเขต,true,false,เชียงใหม่,5.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
7.0,นาย,จุลพันธ์ อมรวิวัฒน์,เพื่อไทย,แบ่งเขต,true,false,เชียงใหม่,5.0,,"['L', 'L']",67591.0,2.0,0.0,0.0,true,false,false,false,
2.0,ว่าที่ร้อยตรี,กฤชณัท ปัญสุทธิ์,เพื่อชาติ,แบ่งเขต,true,false,กรุงเทพมหานคร,14.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาวาอากาศโท,หาญพิชิต ขุนเพิ่ม,เพื่อชาติไทย,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
10.0,นาย,สรพงษ์ เมธาอนันต์กุล,พลังเพื่อไทย,แบ่งเขต,true,false,เชียงใหม่,5.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
11.0,นางสาว,ฐิติวรา ท่าชอบ,ไทยศรีวิไลย์,แบ่งเขต,true,false,เชียงใหม่,5.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
11.0,ว่าที่ร้อยโท,เทอดศักดิ์ แสงเขียว,เพื่อชาติไทย,แบ่งเขต,true,false,มหาสารคาม,1.0,,"['F', 'F']",0.0,0.0,2.0,0.0,false,false,false,false,
2.0,นาย,ไกร ดาบธรรม,เพื่อไทย,แบ่งเขต,true,false,เชียงใหม่,6.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
3.0,นางสาว,ณัชชา พาเจริญ,ภูมิใจไทย,แบ่งเขต,true,false,เชียงใหม่,6.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
4.0,นาย,บุญพัฒน์ ลีลาพิริยะวาณิช,เสรีรวมไทย,แบ่งเขต,true,false,เชียงใหม่,6.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
5.0,นาง,รัตนประภา ดิศวัฒน์,พลังประชารัฐ,แบ่งเขต,true,false,เชียงใหม่,6.0,,"['K', 'Q', 'G', 'G']",2615708.0,3.0,1.0,0.03,false,false,false,false,
6.0,นาย,วิศิษฎ์ วัชรินทร์,ประชาธิปัตย์,แบ่งเขต,true,false,เชียงใหม่,6.0,,['F'],0.0,0.0,1.0,0.0,false,false,false,false,
7.0,นาย,แทนคุณ นพรัตน์สังวาลย์,ไทยสร้างไทย,แบ่งเขต,true,false,เชียงใหม่,6.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
8.0,นาย,โสภณ โกชุม,รวมไทยสร้างชาติ,แบ่งเขต,true,false,เชียงใหม่,6.0,,"['G', 'G']",-1600.0,1.0,1.0,-0.0,false,false,false,false,
9.0,นาย,พิสิษฐ์ โรจนะบริบูรณ์,ไทยศรีวิไลย์,แบ่งเขต,true,false,เชียงใหม่,6.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
10.0,นาง,วันเพ็ญ ปัญญาทิพย์,รวมแผ่นดิน,แบ่งเขต,true,false,เชียงใหม่,6.0,,"['F', 'F']",0.0,0.0,2.0,0.0,false,false,false,false,
1.0,นาย,สันติ ตันสุหัช,รวมไทยสร้างชาติ,แบ่งเขต,true,false,เชียงใหม่,7.0,,['F'],0.0,0.0,1.0,0.0,false,false,false,false,
2.0,นาย,สมดุลย์ อุตเจริญ,ก้าวไกล,แบ่งเขต,true,false,เชียงใหม่,7.0,,"['P', 'F', 'L']",335883.0,1.0,2.0,0.0,false,false,false,false,
3.0,นาย,คณาฤทธิ์ สุภาคุณ,เพื่อชาติ,แบ่งเขต,true,false,เชียงใหม่,7.0,,['G'],0.0,0.0,1.0,0.0,false,false,false,false,
4.0,นาง,เทวิกา ชัยชนะ,รวมแผ่นดิน,แบ่งเขต,true,false,เชียงใหม่,7.0,,['G'],419331.0,1.0,0.0,0.0,false,false,false,false,
5.0,นาย,นิคม เชาว์กิตติโสภณ,ประชาธิปัตย์,แบ่งเขต,true,false,เชียงใหม่,7.0,,"['L', 'C', 'N', 'C', 'I']",-33674872.0,2.0,3.0,-0.34,false,false,false,false,
6.0,นาย,วรโชติ จี้เรือน,ไทยสร้างไทย,แบ่งเขต,true,false,เชียงใหม่,7.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
7.0,นาย,นิธิกร วุฒินันชัย,เพื่อไทย,แบ่งเขต,true,false,เชียงใหม่,7.0,,['G'],0.0,0.0,1.0,0.0,false,false,false,false,
7.0,พันตำรวจเอก,ณรงค์ จันทราช,เพื่อชาติไทย,แบ่งเขต,true,false,ลำปาง,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
9.0,นาย,ชัยประเสริฐศิริ ทองสนิท,เสรีรวมไทย,แบ่งเขต,true,false,เชียงใหม่,7.0,,"['A', 'J']",484.0,1.0,1.0,0.0,false,false,false,false,
10.0,นาย,กรินท์ บุญตันสา,ไทยศรีวิไลย์,แบ่งเขต,true,false,เชียงใหม่,7.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
1.0,นาย,สมศักดิ์ พิบูลย์,เสรีรวมไทย,แบ่งเขต,true,false,เชียงใหม่,8.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
2.0,นาย,ประเสริฐ วรกานต์ศักดิ์,พลังสังคมใหม่,แบ่งเขต,true,false,เชียงใหม่,8.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
3.0,นาย,สมนึก นาห้วยทราย,ภูมิใจไทย,แบ่งเขต,true,false,เชียงใหม่,8.0,,"['C', 'P']",0.0,0.0,2.0,0.0,false,false,false,false,
1.0,พันเอก,จรูญ ศรีวรรณ,เพื่อชาติไทย,แบ่งเขต,true,false,ลำปาง,4.0,,['F'],0.0,0.0,1.0,0.0,false,false,false,false,
5.0,นาย,สุริยนต์ ปันทะนะ,รวมแผ่นดิน,แบ่งเขต,true,false,เชียงใหม่,8.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
6.0,นาง,พชรพร สุใจคำ,ประชาธิปัตย์,แบ่งเขต,true,false,เชียงใหม่,8.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
7.0,นาย,ภัทรพงษ์ ลีลาภัทร์,ก้าวไกล,แบ่งเขต,true,false,เชียงใหม่,8.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
8.0,นาย,ปรเมธากร สวนแก้ว,ไทยสร้างไทย,แบ่งเขต,true,false,เชียงใหม่,8.0,,"['L', 'S', 'Q']",-803598.0,1.0,2.0,-0.01,false,false,false,false,
9.0,นางสาว,กุสุมา บัวพันธ์,พลังประชารัฐ,แบ่งเขต,true,false,เชียงใหม่,8.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
10.0,นาย,ณัฏฐ์พัฒน์ รัฐผไท,เพื่อไทย,แบ่งเขต,true,false,เชียงใหม่,8.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
11.0,นางสาว,จงรักษ์ รัตนสะอาด,เพื่อชาติไทย,แบ่งเขต,true,false,เชียงใหม่,8.0,,"['G', 'C', 'G']",593845.0,1.0,2.0,0.01,false,false,false,false,
1.0,นาย,สมเกียรติ มีธรรม,ก้าวไกล,แบ่งเขต,true,false,เชียงใหม่,9.0,,['G'],0.0,0.0,1.0,0.0,false,false,false,false,
2.0,นางสาว,ศรีนวล บุญลือ,ภูมิใจไทย,แบ่งเขต,true,false,เชียงใหม่,9.0,,[],0.0,0.0,0.0,0.0,true,false,false,false,
3.0,นาย,สุรพล เกียรติไชยากร,เพื่อไทย,แบ่งเขต,true,false,เชียงใหม่,9.0,,"['G', 'M', 'G', 'N/A', 'G']",2046111.0,2.0,3.0,0.02,false,false,false,false,
4.0,นางสาว,ณัชชา โปธายี่,ไทยสร้างไทย,แบ่งเขต,true,false,เชียงใหม่,9.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
5.0,นาง,นวพร นุพงศ์,รวมไทยสร้างชาติ,แบ่งเขต,true,false,เชียงใหม่,9.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
6.0,นาย,นเรศ ธำรงค์ทิพยคุณ,พลังประชารัฐ,แบ่งเขต,true,false,เชียงใหม่,9.0,,"['G', 'L', 'I', 'G']",34194827.0,4.0,0.0,0.35,false,false,false,false,
7.0,นาย,คูณธนา เบี้ยวบรรจง,ประชาธิปัตย์,แบ่งเขต,true,false,เชียงใหม่,9.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
8.0,นาย,พัณณาศีส น้อยนางจม,เสรีรวมไทย,แบ่งเขต,true,false,เชียงใหม่,9.0,,['M'],0.0,0.0,1.0,0.0,false,false,false,false,
9.0,นาย,วันชัย เศรษฐีเหอ,พลัง,แบ่งเขต,true,false,เชียงใหม่,9.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
10.0,นาย,ภูวสิษฐ์ แก้วมา,รวมแผ่นดิน,แบ่งเขต,true,false,เชียงใหม่,9.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
1.0,นางสาว,ศรีโสภา โกฎคำลือ,เพื่อไทย,แบ่งเขต,true,false,เชียงใหม่,10.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
6.0,ร้อยตำรวจตรี,ภาคภูมิ พันธุ์แก้วทอง,เพื่อชาติไทย,แบ่งเขต,true,false,อุดรธานี,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
3.0,นาย,ยงยุทธ ขันทะสีมา,เสรีรวมไทย,แบ่งเขต,true,false,เชียงใหม่,10.0,,"['R', 'F']",0.0,1.0,1.0,0.0,false,false,false,false,
4.0,นาย,ภาณุวิชญ์ สายหมอก,รวมแผ่นดิน,แบ่งเขต,true,false,เชียงใหม่,10.0,,"['G', 'J', 'G']",0.0,1.0,2.0,0.0,false,false,false,false,
5.0,นาย,ณรงค์ชัย เตโม,ก้าวไกล,แบ่งเขต,true,false,เชียงใหม่,10.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
6.0,นาย,บุญสม ยานะธรรม,ภูมิใจไทย,แบ่งเขต,true,false,เชียงใหม่,10.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
7.0,นาย,ภูสวัสดิ์ สุขเลี้ยง,รวมไทยสร้างชาติ,แบ่งเขต,true,false,เชียงใหม่,10.0,,"['C', 'G']",571717.0,1.0,1.0,0.01,false,false,false,false,
8.0,นาย,นรพล ตันติมนตรี,พลังประชารัฐ,แบ่งเขต,true,false,เชียงใหม่,10.0,,['L'],42044.0,1.0,0.0,0.0,false,false,false,false,
3.0,ร้อยตำรวจตรี,ภกรรณ ไชยโชติ,เพื่อชาติไทย,แบ่งเขต,true,false,อุดรธานี,4.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
10.0,นาย,ธนกร ธนันท์ธร,พลังสังคมใหม่,แบ่งเขต,true,false,เชียงใหม่,10.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
11.0,นาย,สมบูรณ์ ถากว้าง,ไทยศรีวิไลย์,แบ่งเขต,true,false,เชียงใหม่,10.0,,['R'],0.0,0.0,1.0,0.0,false,false,false,false,
1.0,นาย,สงวน พงษ์มณี,เพื่อไทย,แบ่งเขต,true,false,ลำพูน,1.0,,"['L', 'N', 'B', 'M']",0.0,0.0,4.0,0.0,true,false,false,false,
2.0,นาย,ชวิน คำบุญเรือง,ภูมิใจไทย,แบ่งเขต,true,false,ลำพูน,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
3.0,นาย,วิทวิสิทธิ์ ปันสวนปลูก,ก้าวไกล,แบ่งเขต,true,false,ลำพูน,1.0,,['C'],0.0,0.0,1.0,0.0,false,false,false,false,
4.0,นาย,ขยัน วิพรหมชัย,ประชาธิปัตย์,แบ่งเขต,true,false,ลำพูน,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
5.0,นาย,สุริยา บุญนาคค้า,เสรีรวมไทย,แบ่งเขต,true,false,ลำพูน,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
6.0,นาย,ชัยณรงค์ ภู่พิสิฐ,ไทยสร้างไทย,แบ่งเขต,true,false,ลำพูน,1.0,,"['L', 'L', 'G', 'C', 'L']",8934009.0,2.0,3.0,0.09,false,false,false,false,
7.0,นาย,ทรงชัย วงศ์สวัสดิ์,พลังประชารัฐ,แบ่งเขต,true,false,ลำพูน,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
8.0,นาย,สมบัติ ใจแจ่ม,รวมไทยสร้างชาติ,แบ่งเขต,true,false,ลำพูน,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
9.0,นาย,กัลป์ สะคำปัน,รวมแผ่นดิน,แบ่งเขต,true,false,ลำพูน,1.0,,"['G', 'F', 'F']",0.0,0.0,3.0,0.0,false,false,false,false,
10.0,ร้อยตำรวจตรี,รัศมี คุ้มเมือง,เพื่อชาติไทย,แบ่งเขต,true,false,ร้อยเอ็ด,6.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
2.0,นาย,รังสรรค์ มณีรัตน์,เพื่อไทย,แบ่งเขต,true,false,ลำพูน,2.0,,"['F', 'G', 'R']",0.0,0.0,3.0,0.0,true,false,false,false,
3.0,นางสาว,รษิกา เข็มทองกุนต์,พลังสังคมใหม่,แบ่งเขต,true,false,ลำพูน,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
4.0,นาย,ชัชพีร์ วรรณาพิรัชย์,ก้าวไกล,แบ่งเขต,true,false,ลำพูน,2.0,,"['R', 'M', 'Q']",525346.0,1.0,2.0,0.01,false,false,false,false,
5.0,นาย,ถวิล พรมเมืองยอง,รวมไทยสร้างชาติ,แบ่งเขต,true,false,ลำพูน,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
6.0,นาย,ณรัศมิน เทพมณี,ไทยสร้างไทย,แบ่งเขต,true,false,ลำพูน,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
7.0,นาย,ชินชัย แก้วเรือน,ภูมิใจไทย,แบ่งเขต,true,false,ลำพูน,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,ว่าที่พันตรี,ชาติศักดิ์ แท่งทอง,เพื่อชาติไทย,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
9.0,นาย,อุดม สมรภูมิบูรพา,เสรีรวมไทย,แบ่งเขต,true,false,ลำพูน,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
10.0,นางสาว,ศศิธร เมืองมูล,พลังสยาม,แบ่งเขต,true,false,ลำพูน,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
11.0,นาย,สาคร สมคำหล้า,คลองไทย,แบ่งเขต,true,false,ลำพูน,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
1.0,นาย,ชัยวัฒน์ เชื้อสกุล,ไทยสร้างไทย,แบ่งเขต,true,false,ลำปาง,1.0,,['G'],0.0,0.0,1.0,0.0,false,false,false,false,
2.0,นาง,ระพีพรรณ โพธิ์ทอง,พลังประชารัฐ,แบ่งเขต,true,false,ลำปาง,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
3.0,นาย,พนมเธียร ศิระธนรักษ์,เสรีรวมไทย,แบ่งเขต,true,false,ลำปาง,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
4.0,นาง,ธมลวรรณ จินากุล,เพื่อชาติ,แบ่งเขต,true,false,ลำปาง,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
5.0,นาย,กิตติกร โล่ห์สุนทร,เพื่อไทย,แบ่งเขต,true,false,ลำปาง,1.0,,[],0.0,0.0,0.0,0.0,true,false,false,false,
6.0,นาย,เจษฎา ฟูกุล,รวมไทยสร้างชาติ,แบ่งเขต,true,false,ลำปาง,1.0,,"['F', 'F', 'F', 'F', 'G']",0.0,0.0,5.0,0.0,false,false,false,false,
,พลตำรวจโท,วิโรจน์ เปาอินทร์,เพื่อไทย,บัญชีรายชื่อ,true,false,,,,"['Q', 'G', 'H']",0.0,0.0,3.0,0.0,false,false,false,false,
8.0,นาง,ทิพา ปวีณาเสถียร,ก้าวไกล,แบ่งเขต,true,false,ลำปาง,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
9.0,นาย,จินณ์ ถาคำฟู,ภูมิใจไทย,แบ่งเขต,true,false,ลำปาง,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
10.0,นาย,อรหันต์ คันใจ,ชาติพัฒนากล้า,แบ่งเขต,true,false,ลำปาง,1.0,,['G'],0.0,1.0,0.0,0.0,false,false,false,false,
11.0,นาย,ธนิตศักดิ์ ทวีพรจิรภาคย์,ประชาธิปัตย์,แบ่งเขต,true,false,ลำปาง,1.0,,"['C', 'F']",0.0,0.0,2.0,0.0,false,false,false,false,
12.0,นาย,สายัณห์ ใหม่ทา,ไทยศรีวิไลย์,แบ่งเขต,true,false,ลำปาง,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
1.0,นาย,ภาวัฒน์ พยัคฆบุตร,ไทยสร้างไทย,แบ่งเขต,true,false,ลำปาง,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
2.0,นาย,ฐานศักดิ์ ศรีพงษ์ใหญ่,ภูมิใจไทย,แบ่งเขต,true,false,ลำปาง,2.0,,['P'],0.0,0.0,1.0,0.0,false,false,false,false,
3.0,นาย,รุ่งโรจน์ เอื้อจริง,เสรีรวมไทย,แบ่งเขต,true,false,ลำปาง,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
4.0,นางสาว,กัญญารัตน์ วงศ์วรกุลกิจ,ประชาธิปัตย์,แบ่งเขต,true,false,ลำปาง,2.0,,['F'],0.0,0.0,1.0,0.0,false,false,false,false,
5.0,นาย,แดนไกร ท่าคร่อง,เพื่อชาติ,แบ่งเขต,true,false,ลำปาง,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
6.0,นาย,กฤตภพ สติดีนิติวงศ์,ก้าวไกล,แบ่งเขต,true,false,ลำปาง,2.0,,['G'],278862.0,1.0,0.0,0.0,false,false,false,false,
7.0,นาย,ธนาธร โล่ห์สุนทร,เพื่อไทย,แบ่งเขต,true,false,ลำปาง,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
8.0,นาย,จินดา วงศ์สวัสดิ์,พลังประชารัฐ,แบ่งเขต,true,false,ลำปาง,2.0,,"['M', 'F', 'F']",933882.0,1.0,2.0,0.01,false,false,false,false,
9.0,นาย,จิตร ใจจุน,ชาติพัฒนากล้า,แบ่งเขต,true,false,ลำปาง,2.0,,['F'],0.0,0.0,1.0,0.0,false,false,false,false,
10.0,นาย,ดลนรุตม์ ชาญเศรษฐนนท์,รวมไทยสร้างชาติ,แบ่งเขต,true,false,ลำปาง,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
11.0,นาย,จรัสรัตน์ ทัศนา,ไทยศรีวิไลย์,แบ่งเขต,true,false,ลำปาง,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
1.0,นาย,ต่อพงษ์ วรกุล,เสรีรวมไทย,แบ่งเขต,true,false,ลำปาง,3.0,,"['F', 'L', 'N']",0.0,0.0,3.0,0.0,false,false,false,false,
,พลเอก,พิศาล วัฒนวงษ์คีรี,เพื่อไทย,บัญชีรายชื่อ,true,false,,,,"['C', 'F']",0.0,0.0,2.0,0.0,false,false,false,false,
3.0,นาย,จรัสฤทธิ์ จันทรสุรินทร์,เพื่อไทย,แบ่งเขต,true,false,ลำปาง,3.0,,"['G', 'B', 'I', 'F']",0.0,0.0,4.0,0.0,true,false,false,false,
4.0,นาย,นริศ แสงบุญเรือง,ชาติพัฒนากล้า,แบ่งเขต,true,false,ลำปาง,3.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
5.0,นาย,บรรจง เวชประชา,ไทยสร้างไทย,แบ่งเขต,true,false,ลำปาง,3.0,,['H'],0.0,0.0,1.0,0.0,false,false,false,false,
6.0,นาย,ชลธานี เชื้อน้อย,ก้าวไกล,แบ่งเขต,true,false,ลำปาง,3.0,,['G'],0.0,1.0,0.0,0.0,false,false,false,false,
7.0,นาง,ปทิตตา อารักษ์,ไทยศรีวิไลย์,แบ่งเขต,true,false,ลำปาง,3.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
8.0,นาย,วิชัย หมื่นประจักร์,พลังสังคมใหม่,แบ่งเขต,true,false,ลำปาง,3.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
9.0,นาย,ดาชัย เอกปฐพี,พลังประชารัฐ,แบ่งเขต,true,false,ลำปาง,3.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
10.0,นาย,คมสัน จิตรมั่น,ภูมิใจไทย,แบ่งเขต,true,false,ลำปาง,3.0,,['F'],0.0,0.0,1.0,0.0,false,false,false,false,
11.0,นางสาว,ธมลวรรณ โทไวยะ,เพื่อชาติไทย,แบ่งเขต,true,false,ลำปาง,3.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
12.0,นาย,ศุภรัช ตุ้ยใจ,ประชาธิปัตย์,แบ่งเขต,true,false,ลำปาง,3.0,,"['F', 'N']",0.0,0.0,2.0,0.0,false,false,false,false,
,ร้อยตำรวจเอก,เฉลิม อยู่บำรุง,เพื่อไทย,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
2.0,นาย,รังษี เมืองใจ,พลังสังคมใหม่,แบ่งเขต,true,false,ลำปาง,4.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
3.0,นาย,สมเกียรติ ตันตระกูล,พลังประชารัฐ,แบ่งเขต,true,false,ลำปาง,4.0,,['F'],6704904.0,1.0,0.0,0.07,false,false,false,false,
4.0,นาย,เชาวยุทธ เชาว์กิตติโสภณ,ประชาธิปัตย์,แบ่งเขต,true,false,ลำปาง,4.0,,"['A', 'C', 'H']",2165323.0,3.0,0.0,0.02,false,false,false,false,
5.0,นางสาว,รภัสสรณ์ นิยะโมสถ,ก้าวไกล,แบ่งเขต,true,false,ลำปาง,4.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
6.0,นาย,ประยูร แก้วเดียว,เสรีรวมไทย,แบ่งเขต,true,false,ลำปาง,4.0,,['K'],0.0,0.0,1.0,0.0,false,false,false,false,
7.0,นาย,พินิจ จันทรสุรินทร์,เพื่อไทย,แบ่งเขต,true,false,ลำปาง,4.0,,"['A', 'F', 'G', 'G', 'L']",0.0,0.0,5.0,0.0,false,false,false,false,
8.0,นาย,เดชทวี ศรีวิชัย,ภูมิใจไทย,แบ่งเขต,true,false,ลำปาง,4.0,,[],0.0,0.0,0.0,0.0,true,false,false,false,
9.0,นาย,วัฒนา สิทธิวัง,รวมไทยสร้างชาติ,แบ่งเขต,true,false,ลำปาง,4.0,,[],0.0,0.0,0.0,0.0,true,false,false,false,
10.0,นาง,ธัญญาทิพย์ พูนสินวัฒนา,ไทยสร้างไทย,แบ่งเขต,true,false,ลำปาง,4.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
11.0,นาย,สอาด สำเรืองจิตร์,ไทยศรีวิไลย์,แบ่งเขต,true,false,ลำปาง,4.0,,['F'],0.0,0.0,1.0,0.0,false,false,false,false,
1.0,นาย,โปรย สมบัติ,ไทยสร้างไทย,แบ่งเขต,true,false,อุตรดิตถ์,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
2.0,นาย,พิชญุตม์ พอจิต,ภูมิใจไทย,แบ่งเขต,true,false,อุตรดิตถ์,1.0,,['R'],-5468319.0,1.0,0.0,-0.06,false,false,false,false,
3.0,นางสาว,กฤษณา สีหลักษณ์,เพื่อไทย,แบ่งเขต,true,false,อุตรดิตถ์,1.0,,"['G', 'G']",0.0,0.0,2.0,0.0,false,false,false,false,
4.0,นางสาว,สุภาพิชญ์ สุขศรี,ก้าวไกล,แบ่งเขต,true,false,อุตรดิตถ์,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
5.0,นาย,เรวัต คล้ายสมบูรณ์,พลังประชารัฐ,แบ่งเขต,true,false,อุตรดิตถ์,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
6.0,นาย,อาณัติ วงค์สถาน,ประชาธิปัตย์,แบ่งเขต,true,false,อุตรดิตถ์,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
7.0,นาย,ประสิทธิ์ เพ็งแจ่ม,เสรีรวมไทย,แบ่งเขต,true,false,อุตรดิตถ์,1.0,,['G'],0.0,0.0,1.0,0.0,false,false,false,false,
8.0,นางสาว,พิมณัฏฐา จิระพุทธิภาคย์,รวมไทยสร้างชาติ,แบ่งเขต,true,false,อุตรดิตถ์,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
1.0,นาย,วัชรินทร์ ชัยภัทร์ชนก,พลังสังคมใหม่,แบ่งเขต,true,false,อุตรดิตถ์,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
2.0,นาย,พงศ์นิมิตร แก้วแดง,ภูมิใจไทย,แบ่งเขต,true,false,อุตรดิตถ์,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
3.0,นาย,สำราญ แปงการิยา,ครูไทยเพื่อประชาชน,แบ่งเขต,true,false,อุตรดิตถ์,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
4.0,นาย,อัฑฒ์ เชื้อมีศรี,พลังประชารัฐ,แบ่งเขต,true,false,อุตรดิตถ์,2.0,,['K'],0.0,0.0,1.0,0.0,false,false,false,false,
5.0,นาย,ประสิทธิ์ คลังสีดา,ประชาธิปัตย์,แบ่งเขต,true,false,อุตรดิตถ์,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
6.0,นาย,วิษนุ เกิดศิลป์,เสรีรวมไทย,แบ่งเขต,true,false,อุตรดิตถ์,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
7.0,นาย,วารุจ ศิริวัฒน์,เพื่อไทย,แบ่งเขต,true,false,อุตรดิตถ์,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
8.0,นางสาว,รสรินทร์ ศรัณย์เกตุ,รวมไทยสร้างชาติ,แบ่งเขต,true,false,อุตรดิตถ์,2.0,,"['C', 'G', 'C', 'C', 'C']",1124589.0,3.0,2.0,0.01,false,false,false,false,
9.0,นาย,ณัฐวุฒิ บุญมาติด,ก้าวไกล,แบ่งเขต,true,false,อุตรดิตถ์,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
10.0,นาย,เอนก ธรรมใจ,ไทยสร้างไทย,แบ่งเขต,true,false,อุตรดิตถ์,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
1.0,นาง,นิธินันทน์ ศิวประทินพงศ์,ไทยศรีวิไลย์,แบ่งเขต,true,false,อุตรดิตถ์,3.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
2.0,นาย,บัญชา อรุณเขต,ไทยสร้างไทย,แบ่งเขต,true,false,อุตรดิตถ์,3.0,,['C'],7541.0,1.0,0.0,0.0,false,false,false,false,
3.0,นาย,ยิ่งใหญ่ อายะนันทน์,ภูมิใจไทย,แบ่งเขต,true,false,อุตรดิตถ์,3.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
4.0,นาย,ศรัณย์วุฒิ ศรัณย์เกตุ,รวมไทยสร้างชาติ,แบ่งเขต,true,false,อุตรดิตถ์,3.0,,"['H', 'D', 'L']",0.0,1.0,2.0,0.0,true,false,false,false,
5.0,นาย,ธนพล หมื่นยา,ประชาธิปัตย์,แบ่งเขต,true,false,อุตรดิตถ์,3.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
