province,district,subdistrict,population
น่าน,เมืองน่าน,นาซาว,3629
น่าน,เมืองน่าน,ดู่ใต้,8611
น่าน,เมืองน่าน,กองควาย,5303
น่าน,เมืองน่าน,บ่อสวก,6518
น่าน,เมืองน่าน,สะเนียน,13394
น่าน,แม่จริม,หนองแดง,4106
น่าน,แม่จริม,หมอเมือง,2386
น่าน,แม่จริม,น้ำพาง,5426
น่าน,แม่จริม,น้ำปาย,2039
น่าน,แม่จริม,แม่จริม,2300
น่าน,บ้านหลวง,บ้านฟ้า,3595
น่าน,บ้านหลวง,ป่าคาหลวง,2658
น่าน,บ้านหลวง,สวด,2854
น่าน,บ้านหลวง,บ้านพี้,2435
น่าน,นาน้อย,นาน้อย,4935
น่าน,นาน้อย,เชียงของ,2043
น่าน,นาน้อย,ศรีษะเกษ,7151
น่าน,นาน้อย,สถาน,5224
น่าน,นาน้อย,สันทะ,6446
น่าน,นาน้อย,บัวใหญ่,3948
น่าน,นาน้อย,น้ำตก,2582
น่าน,ปัว,ปัว,7058
น่าน,ปัว,แงง,4691
น่าน,ปัว,สถาน,6018
น่าน,ปัว,ศิลาแลง,3900
น่าน,ปัว,ศิลาเพชร,4471
น่าน,ปัว,อวน,4773
น่าน,ปัว,ไชยวัฒนา,4226
น่าน,ปัว,เจดีย์ชัย,6831
น่าน,ปัว,ภูคา,4963
น่าน,ปัว,สกาด,2865
น่าน,ปัว,ป่ากลาง,8835
น่าน,ปัว,วรนคร,5662
น่าน,ท่าวังผา,ริม,4007
น่าน,ท่าวังผา,ป่าคา,4986
น่าน,ท่าวังผา,ผาตอ,5575
น่าน,ท่าวังผา,ยม,4549
น่าน,ท่าวังผา,ตาลชุม,6333
น่าน,ท่าวังผา,ศรีภูมิ,6638
น่าน,ท่าวังผา,จอมพระ,5302
น่าน,ท่าวังผา,แสนทอง,3798
น่าน,ท่าวังผา,ท่าวังผา,5178
