,Name,Number,Birthdate,Education,ExOccupation,Party,Province,Zone,Image,PastMP,PastGovernment,PastOpposition
821,เกียรติศักดิ์ ไค่นุ่นกา,10,,,,ก้าวไกล,ร้อยเอ็ด,1,/yourcandidates/candidates/ก้าวไกล/เกียรติศักดิ์ -ไค่นุ่นกา.webp,False,False,False
822,จำรัส บุญกาพิมพ์,11,,,,เปลี่ยน,ร้อยเอ็ด,1,,False,False,False
823,รุจิรา เจริญสุข,12,,,,ไทยภักดี,ร้อยเอ็ด,1,,False,False,False
824,ไพบูลย์ ปัจจัยโค,13,,,,คลองไทย,ร้อยเอ็ด,1,,False,False,False
825,วนิดา อินทรวิชา,14,,,,พลังปวงชนไทย,ร้อยเอ็ด,1,,False,False,False
826,ปัญฑารีย์ มั่งมี,1,,,,พลังประชารัฐ,สมุทรสาคร,2,,False,False,False
827,พลภวัฒน์ ชำนาญวาด,2,,,,รวมไทยสร้างชาติ,สมุทรสาคร,2,,False,False,False
828,บุญมี นิลถนอม,3,,ปริญญาตรี,,เพื่อไทย,สมุทรสาคร,2,/yourcandidates/candidates/เพื่อไทย/บุญมี-นิลถนอม.webp,False,False,False
829,สุประเสริฐ ชาวบ้านเกาะ,4,,,,ไทยสร้างไทย,สมุทรสาคร,2,,False,False,False
830,ธนวัฒน์ ทองโต,5,,,,ประชาธิปัตย์,สมุทรสาคร,2,,False,False,False
831,อรรถพล อัศวีนานนท์,6,,,,ไทยภักดี,สมุทรสาคร,2,,False,False,False
832,รติพงษ์ ภู่มาลี,7,,,,ภูมิใจไทย,สมุทรสาคร,2,/yourcandidates/candidates/ภูมิใจไทย/รติพงษ์_ภู่มาลี.webp,False,False,False
833,อานนท์ งามดอกไม้,8,,,,เสรีรวมไทย,สมุทรสาคร,2,,False,False,False
834,ศิริโรจน์ ธนิกกุล,9,,,,ก้าวไกล,สมุทรสาคร,2,/yourcandidates/candidates/ก้าวไกล/ศิริโรจน์-ธนิกกุล.webp,False,False,False
835,ชัยภัทร สุวรรณรัตน์,10,,,,คลองไทย,สมุทรสาคร,2,,False,False,False
836,ชลายน ชลายนเดชะ,1,,,,ไทยภักดี,กรุงเทพมหานคร,32,,False,False,False
837,วิลาศ จันทร์พิทักษ์,2,,,,ประชาธิปัตย์,กรุงเทพมหานคร,32,,False,False,False
838,ณชิต อำนาจเดชานนท์,3,,,,เสรีรวมไทย,กรุงเทพมหานคร,32,,False,False,False
839,อรไพลิน อัครเลิศวรปรีชา,4,,,,ชาติพัฒนากล้า,กรุงเทพมหานคร,32,,False,False,False
840,อิทธิพัทธ์ เศรษฐยุกานนท์,5,,,,รวมไทยสร้างชาติ,กรุงเทพมหานคร,32,,False,False,False
841,บุณณดา สุปิยพันธุ์,6,,,,พลังประชารัฐ,กรุงเทพมหานคร,32,,False,False,False
842,อัชญา จุลชาต,7,,,,ภูมิใจไทย,กรุงเทพมหานคร,32,/yourcandidates/candidates/ภูมิใจไทย/อัชญา_จุลชาต.webp,False,False,False
843,สมชาย จรุญวงษ์,8,,,,ทางเลือกใหม่,กรุงเทพมหานคร,32,,False,False,False
844,ปวิตรา จิตตกิจ,9,,,,ก้าวไกล,กรุงเทพมหานคร,32,/yourcandidates/candidates/ก้าวไกล/ปวิตรา-จิตตกิจ.webp,False,False,False
845,นิธิสนี กลิ่นพันธหิรัญ,10,,,,ไทยสร้างไทย,กรุงเทพมหานคร,32,,False,False,False
846,ยุทธนา ทองแสนดี,11,,,,เส้นด้าย,กรุงเทพมหานคร,32,,False,False,False
847,วาริช อินทนนท์,12,,,,ชาติไทยพัฒนา,กรุงเทพมหานคร,32,,False,False,False
848,อารุม ตุ้มน้อย,13,,ปริญญาตรี,,เพื่อไทย,กรุงเทพมหานคร,32,/yourcandidates/candidates/เพื่อไทย/อารุม-ตุ้มน้อย.webp,False,False,False
849,เอษณา จรัสสุริยพงศ์,14,,,,เป็นธรรม,กรุงเทพมหานคร,32,,False,False,False
850,พิสณฑ์ ชลายนนาวิน,15,,,,พลังสังคม,กรุงเทพมหานคร,32,,False,False,False
851,ทวี สูงหางหว้า,16,,,,คลองไทย,กรุงเทพมหานคร,32,,False,False,False
852,ประไว คงอาษา,1,,,,ประชาธิปัตย์,หนองบัวลำภู,1,,False,False,False
853,ทรงศักดิ์ ศิริสถิตย์,2,,,,รวมไทยสร้างชาติ,หนองบัวลำภู,1,,False,False,False
854,วิมาน หนูท้าว,3,,,,พลังสังคมใหม่,หนองบัวลำภู,1,,False,False,False
855,สมพาน ศรีหอม,4,,,,ภูมิใจไทย,หนองบัวลำภู,1,/yourcandidates/candidates/ภูมิใจไทย/สมพาน_ศรีหอม.webp,False,False,False
856,สุวรรณ สวัสดิ์ชิตัง,5,,,,รวมแผ่นดิน,หนองบัวลำภู,1,,False,False,False
857,สุปัญญา ชัยโสภา,6,,,,ก้าวไกล,หนองบัวลำภู,1,/yourcandidates/candidates/ก้าวไกล/สุปัญญา -ชัยโสภา.webp,False,False,False
858,ศรัณยา สุวรรณพรหม,7,,,,พลังประชารัฐ,หนองบัวลำภู,1,,False,False,False
859,สุรชัย ทวีคูณ,8,,,,ไทยสร้างไทย,หนองบัวลำภู,1,,False,False,False
860,สยาม หัตถสงเคราะห์,9,1970-05-24,ปริญญาตรี,ประจำสำนักเลขาธิการนายกรัฐมนตรี,เพื่อไทย,หนองบัวลำภู,1,/yourcandidates/candidates/เพื่อไทย/สยาม-หัตถสงเคราะห์.webp,True,False,True
861,ขวัญหทัย ชุมแวงวาปี,10,,,,เสรีรวมไทย,หนองบัวลำภู,1,,False,False,False
862,นงนุชย์ ทาเเก้ว,11,,,,ไทยภักดี,หนองบัวลำภู,1,,False,False,False
863,อานนท์ ทองนาม,12,,,,ช่วยชาติ,หนองบัวลำภู,1,,False,False,False
864,ธนกร ผลพัฒนา,13,,,,คลองไทย,หนองบัวลำภู,1,,False,False,False
865,พัสพร แก้วเขียว,1,,,,ไทยสร้างไทย,สุพรรณบุรี,4,,False,False,False
866,สหรัฐ กุลศรี,2,,ปริญญาเอก,,เพื่อไทย,สุพรรณบุรี,4,/yourcandidates/candidates/เพื่อไทย/สหรัฐ-กุลศรี.webp,False,False,False
867,อนุวัฒน์ การะเวก,3,,,,เสรีรวมไทย,สุพรรณบุรี,4,,False,False,False
868,สานัน สถาปกาญพงศ์,4,,,,ภูมิใจไทย,สุพรรณบุรี,4,/yourcandidates/candidates/ภูมิใจไทย/สานัน_สถาปกาญพงศ์.webp,False,False,False
869,พิรุณวัลย์ บ้านพลูหลวง,5,,,,ประชาธิปัตย์,สุพรรณบุรี,4,,False,False,False
870,เสมอกัน เที่ยงธรรม,6,1978-10-05,ปริญญาโท,สมาชิกสภาผู้แทนราษฎร,ชาติไทยพัฒนา,สุพรรณบุรี,4,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/เสมอกัน-เที่ยงธรรม.jpg,True,True,False
871,ราชศักดิ์ คงสว่าง,7,,,,รวมไทยสร้างชาติ,สุพรรณบุรี,4,,False,False,False
872,ภูริชญ์ สุวรรณประทีป,8,,,,ก้าวไกล,สุพรรณบุรี,4,/yourcandidates/candidates/ก้าวไกล/ภูริชญ์-สุวรรณประทีป.webp,False,False,False
873,สุรศักดิ์ เข็มเงิน,9,,,,ทางเลือกใหม่,สุพรรณบุรี,4,,False,False,False
874,ยุทธนา โพธสุธน,10,1971-01-05,ปริญญาโท,ธุรกิจส่วนตัว,พลังประชารัฐ,สุพรรณบุรี,4,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/ยุทธนา-โพธสุธน.jpg,True,True,False
