จังหวัด,อำเภอ,ตำบล,เขตเลือกตั้ง,index,เทศบาล,เขตเลือกตั้ง
ฉะเชิงเทรา,เมืองฉะเชิงเทรา,วังตะเคียน,1,ฉะเชิงเทราเมืองฉะเชิงเทราวังตะเคียน,,1
ฉะเชิงเทรา,เมืองฉะเชิงเทรา,โสธร,1,ฉะเชิงเทราเมืองฉะเชิงเทราโสธร,,1
ฉะเชิงเทรา,เมืองฉะเชิงเทรา,หนามแดง,1,ฉะเชิงเทราเมืองฉะเชิงเทราหนามแดง,,1
ฉะเชิงเทรา,เมืองฉะเชิงเทรา,หน้าเมือง,1,ฉะเชิงเทราเมืองฉะเชิงเทราหน้าเมือง,,1
ฉะเชิงเทรา,ราชสาส์น,ดงน้อย,2,ฉะเชิงเทราราชสาส์นดงน้อย,,2
ฉะเชิงเทรา,ราชสาส์น,บางคา,2,ฉะเชิงเทราราชสาส์นบางคา,,2
ฉะเชิงเทรา,ราชสาส์น,เมืองใหม่,2,ฉะเชิงเทราราชสาส์นเมืองใหม่,,2
ฉะเชิงเทรา,สนามชัยเขต,คู้ยายหมี,3,ฉะเชิงเทราสนามชัยเขตคู้ยายหมี,,3
ฉะเชิงเทรา,สนามชัยเขต,ท่ากระดาน,3,ฉะเชิงเทราสนามชัยเขตท่ากระดาน,,3
ฉะเชิงเทรา,สนามชัยเขต,ทุ่งพระยา,3,ฉะเชิงเทราสนามชัยเขตทุ่งพระยา,,3
ฉะเชิงเทรา,สนามชัยเขต,ลาดกระทิง,3,ฉะเชิงเทราสนามชัยเขตลาดกระทิง,,3
ชลบุรี,เกาะจันทร์,เกาะจันทร์,5,ชลบุรีเกาะจันทร์เกาะจันทร์,,5
ชลบุรี,เกาะจันทร์,ท่าบุญมี,5,ชลบุรีเกาะจันทร์ท่าบุญมี,,5
ชลบุรี,เกาะสีชัง,ท่าเทววงษ์,6,ชลบุรีเกาะสีชังท่าเทววงษ์,,6
ชลบุรี,บ่อทอง,เกษตรสุวรรณ,4,ชลบุรีบ่อทองเกษตรสุวรรณ,,4
ชลบุรี,บ่อทอง,ธาตุทอง,4,ชลบุรีบ่อทองธาตุทอง,,4
ชลบุรี,บ่อทอง,บ่อกวางทอง,4,ชลบุรีบ่อทองบ่อกวางทอง,,4
ชลบุรี,บ่อทอง,บ่อทอง,4,ชลบุรีบ่อทองบ่อทอง,,4
ชลบุรี,บ่อทอง,พลวงทอง,4,ชลบุรีบ่อทองพลวงทอง,,4
ชลบุรี,บ่อทอง,วัดสุวรรณ,4,ชลบุรีบ่อทองวัดสุวรรณ,,4
ชลบุรี,บางละมุง,เขาไม้แก้ว,8,ชลบุรีบางละมุงเขาไม้แก้ว,,8
ชลบุรี,บางละมุง,ตะเคียนเตี้ย,8,ชลบุรีบางละมุงตะเคียนเตี้ย,,8
ชลบุรี,บางละมุง,นาเกลือ,8,ชลบุรีบางละมุงนาเกลือ,,8
ชลบุรี,บางละมุง,บางละมุง,8,ชลบุรีบางละมุงบางละมุง,,8
ชลบุรี,บางละมุง,โป่ง,8,ชลบุรีบางละมุงโป่ง,,8
ชลบุรี,บางละมุง,หนองปรือ,9,ชลบุรีบางละมุงหนองปรือ,,9
ชลบุรี,บางละมุง,หนองปลาไหล,8,ชลบุรีบางละมุงหนองปลาไหล,,8
ชลบุรี,บางละมุง,ห้วยใหญ่,8,ชลบุรีบางละมุงห้วยใหญ่,,8
ชลบุรี,บ้านบึง,คลองกิ่ว,4,ชลบุรีบ้านบึงคลองกิ่ว,,4
ชลบุรี,บ้านบึง,บ้านบึง,4,ชลบุรีบ้านบึงบ้านบึง,,4
ชลบุรี,บ้านบึง,มาบไผ่,3,ชลบุรีบ้านบึงมาบไผ่,,3
ชลบุรี,บ้านบึง,หนองชาก,3,ชลบุรีบ้านบึงหนองชาก,,3
ชลบุรี,บ้านบึง,หนองซ้ำซาก,3,ชลบุรีบ้านบึงหนองซ้ำซาก,,3
ชลบุรี,บ้านบึง,หนองบอนแดง,3,ชลบุรีบ้านบึงหนองบอนแดง,,3
ชลบุรี,บ้านบึง,หนองไผ่แก้ว,4,ชลบุรีบ้านบึงหนองไผ่แก้ว,,4
ชลบุรี,บ้านบึง,หนองอิรุณ,4,ชลบุรีบ้านบึงหนองอิรุณ,,4
ชลบุรี,พนัสนิคม,กุฎโง้ง,5,ชลบุรีพนัสนิคมกุฎโง้ง,,5
ชลบุรี,พนัสนิคม,โคกเพลาะ,5,ชลบุรีพนัสนิคมโคกเพลาะ,,5
ชลบุรี,พนัสนิคม,ท่าข้าม,5,ชลบุรีพนัสนิคมท่าข้าม,,5
ชลบุรี,พนัสนิคม,ทุ่งขวาง,5,ชลบุรีพนัสนิคมทุ่งขวาง,,5
ชลบุรี,พนัสนิคม,นามะตูม,5,ชลบุรีพนัสนิคมนามะตูม,,5
ชลบุรี,พนัสนิคม,นาเริก,5,ชลบุรีพนัสนิคมนาเริก,,5
ชลบุรี,พนัสนิคม,นาวังหิน,5,ชลบุรีพนัสนิคมนาวังหิน,,5
ชลบุรี,พนัสนิคม,บ้านช้าง,5,ชลบุรีพนัสนิคมบ้านช้าง,,5
ชลบุรี,พนัสนิคม,บ้านเซิด,5,ชลบุรีพนัสนิคมบ้านเซิด,,5
ชลบุรี,พนัสนิคม,พนัสนิคม,5,ชลบุรีพนัสนิคมพนัสนิคม,,5
ชลบุรี,พนัสนิคม,ไร่หลักทอง,5,ชลบุรีพนัสนิคมไร่หลักทอง,,5
ชลบุรี,พนัสนิคม,วัดโบสถ์,5,ชลบุรีพนัสนิคมวัดโบสถ์,,5
ชลบุรี,พนัสนิคม,วัดหลวง,5,ชลบุรีพนัสนิคมวัดหลวง,,5
