number,title_name,title,name,party,mptype,province,zone,gender,birthdate*,education*,exoccupation*
14,นายมนัส ป.ปาน,นาย,มนัส ป.ปาน,ไทยศรีวิไลย์,เขต,ยะลา,1,male,,,
9,นายฮาเซ็ง อิงดิง,นาย,ฮาเซ็ง อิงดิง,พลังสังคมใหม่,เขต,นราธิวาส,4,male,,,
9,นายสะกรี เจะอาแซ,นาย,สะกรี เจะอาแซ,คลองไทย,เขต,นราธิวาส,5,male,,,
13,นายสัญชัย สไพพงศ์,นาย,สัญชัย สไพพงศ์,ประชากรไทย,เขต,กรุงเทพมหานคร,4,male,,,
14,นายกาศประกาศสิริ เจริญพระสิริ,นาย,กาศประกาศสิริ เจริญพระสิริ,ประชาไทย,เขต,กรุงเทพมหานคร,4,male,,,
15,นายณัฐนันท์ อ่อนยั่งยืน,นาย,ณัฐนันท์ อ่อนยั่งยืน,ทางเลือกใหม่,เขต,กรุงเทพมหานคร,6,male,,,
13,นายธนกร คงชื่นประยูร,นาย,ธนกร คงชื่นประยูร,เปลี่ยนอนาคต,เขต,กรุงเทพมหานคร,7,male,,,
14,นายพีร์นิธิ มัญชุไพบูลย์,นาย,พีร์นิธิ มัญชุไพบูลย์,ไทยภักดี,เขต,กรุงเทพมหานคร,7,male,,,
16,นายเวียง สาดนอก,นาย,เวียง สาดนอก,ประชากรไทย,เขต,กรุงเทพมหานคร,8,male,,,
10,พันตำรวจเอกชัยสิทธิ์ ภความนตรี,พันตำรวจเอก,ชัยสิทธิ์ ภความนตรี,เสรีรวมไทย,เขต,มหาสารคาม,5,,,,
15,นายนัฐวุฒิ บุญเกื้อ,นาย,นัฐวุฒิ บุญเกื้อ,ไทยภักดี,เขต,กรุงเทพมหานคร,12,male,,,
13,นายสมัครสุนทรเวทย์ ปรีชาชัยวัฒน์,นาย,สมัครสุนทรเวทย์ ปรีชาชัยวัฒน์,ประชากรไทย,เขต,กรุงเทพมหานคร,14,male,,,
14,นายอำนวย โกวิทธรรมกรณ์,นาย,อำนวย โกวิทธรรมกรณ์,ทางเลือกใหม่,เขต,กรุงเทพมหานคร,14,male,,,
18,นายอัครภัทร เสนาะ,นาย,อัครภัทร เสนาะ,ประชากรไทย,เขต,กรุงเทพมหานคร,17,male,,,
8,พันตำรวจเอกสมโภชน์ สนกนก,พันตำรวจเอก,สมโภชน์ สนกนก,เสรีรวมไทย,เขต,เชียงใหม่,5,,,,
14,นางอรวรรณ นามโคตร,นาง,อรวรรณ นามโคตร,พลังปวงชนไทย,เขต,กาฬสินธุ์,5,female,,,
11,นายประพัฒน์ ปรีการ,นาย,ประพัฒน์ ปรีการ,ไทยภักดี,เขต,กาฬสินธุ์,6,male,,,
12,นายรัฐวัสส์ จรัสอภิรักษ์,นาย,รัฐวัสส์ จรัสอภิรักษ์,พลังปวงชนไทย,เขต,กาฬสินธุ์,6,male,,,
13,นายพงศกรณ์ เสาร์ทน,นาย,พงศกรณ์ เสาร์ทน,ชาติไทยพัฒนา,เขต,ขอนแก่น,3,male,,,
11,นายสุทธิศักดิ์ ทองคำ,นาย,สุทธิศักดิ์ ทองคำ,ไทยภักดี,เขต,ฉะเชิงเทรา,1,male,,,
10,นายมนัส รักกระโทก,นาย,มนัส รักกระโทก,ไทยภักดี,เขต,ชัยภูมิ,4,male,,,
14,นายเจริญชัย เจตอธิการ,นาย,เจริญชัย เจตอธิการ,แนวทางใหม่,เขต,เชียงใหม่,1,male,,,
12,นางรุจีพัชร สว่างวงค์,นาง,รุจีพัชร สว่างวงค์,ราษฎร์วิถี,เขต,เชียงใหม่,2,female,,,
13,นายกู้เกียรติ นเรศิลป์,นาย,กู้เกียรติ นเรศิลป์,แนวทางใหม่,เขต,เชียงใหม่,2,male,,,
12,นายศานต์ภิสิทธิ์ ปัญญาทิพย์,นาย,ศานต์ภิสิทธิ์ ปัญญาทิพย์,แนวทางใหม่,เขต,เชียงใหม่,3,male,,,
14,นางธนภร นาราธนานันท์,นาง,ธนภร นาราธนานันท์,แนวทางใหม่,เขต,เชียงใหม่,4,female,,,
12,นายณธพงศ์ ภู่เจริญ,นาย,ณธพงศ์ ภู่เจริญ,คลองไทย,เขต,เชียงใหม่,5,male,,,
13,นายณรงค์ ภักดีศิริวงค์,นาย,ณรงค์ ภักดีศิริวงค์,แนวทางใหม่,เขต,เชียงใหม่,5,male,,,
12,นางนิดานุช สมธรรม,นาง,นิดานุช สมธรรม,แนวทางใหม่,เขต,เชียงใหม่,6,female,,,
13,นายชยดล พรหมมะจักร,นาย,ชยดล พรหมมะจักร,เพื่อชาติไทย,เขต,เชียงใหม่,6,male,,,
14,นางสาวเจษฎาพร ไตรจักร์,นางสาว,เจษฎาพร ไตรจักร์,แนวทางใหม่,เขต,เชียงใหม่,8,female,,,
15,นายวัชรกรณ์ กันธิ,นาย,วัชรกรณ์ กันธิ,ประชาไทย,เขต,เชียงใหม่,8,male,,,
11,นางสุรจิต พรรณเชษฐ์,นาง,สุรจิต พรรณเชษฐ์,แนวทางใหม่,เขต,เชียงใหม่,9,female,,,
13,นายวรวัฒน์ ผัดแก้ว,นาย,วรวัฒน์ ผัดแก้ว,เพื่อชาติไทย,เขต,เชียงใหม่,10,male,,,
1,พันตำรวจเอกกนิษฐ ประสานสุข,พันตำรวจเอก,กนิษฐ ประสานสุข,เสรีรวมไทย,เขต,แม่ฮ่องสอน,1,,,,
11,นายเขมธนวัฒน์ ชูชาติวงศ์สกุล,นาย,เขมธนวัฒน์ ชูชาติวงศ์สกุล,รวมแผ่นดิน,เขต,ตรัง,1,male,,,
12,นางสาวประภัสสร นุ่มสวัสดิ์,นางสาว,ประภัสสร นุ่มสวัสดิ์,คลองไทย,เขต,ตรัง,1,female,,,
