Number,Title,Name,PartyName,MpType,IsMp,IsActive,IsPmCandidate,MpProvince,MpZone,MpList
1,นาย,สังคม สอนบุญ,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,อุดรธานี,4,
2,นาย,ศิริพงศ์ ศิริสุภัสสร,ภูมิใจไทย,แบ่งเขต,1.0,True,False,อุดรธานี,4,
4,พลตำรวจตรี,บรรลือ ชูเวทย์,พลังประชารัฐ,แบ่งเขต,1.0,True,False,ตรัง,4,
4,นาย,โชคเสมอ คำมุงคุณ,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,อุดรธานี,4,
5,นาย,ภาณุ พรวัฒนา,เพื่อไทย,แบ่งเขต,1.0,True,False,อุดรธานี,4,
6,นาง,ภรัชฎา ศรีไชยมูล,ก้าวไกล,แบ่งเขต,1.0,True,False,อุดรธานี,4,
7,นาย,นิชฉันท์ อุปมาณะ,ไทยศรีวิไลย์,แบ่งเขต,1.0,True,False,อุดรธานี,4,
8,นาย,อฤเดช แพงอะมะ,พลังประชารัฐ,แบ่งเขต,1.0,True,False,อุดรธานี,4,
9,นาย,วีระพล รักเสมอวงศ์,เสรีรวมไทย,แบ่งเขต,1.0,True,False,อุดรธานี,4,
10,นาย,ฤทธิชัย บุดดีคำร่ำรวย,พลังสังคมใหม่,แบ่งเขต,1.0,True,False,อุดรธานี,4,
1,นาย,โอภาส พรหมโคตร,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,อุดรธานี,5,
2,นาย,มานิต อินทร์อำคา,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,อุดรธานี,5,
3,นาย,บัวจันทร์ ศรีบุญ,ไทยภักดี,แบ่งเขต,1.0,True,False,อุดรธานี,5,
4,นาย,สุระศักดิ์ แสงตา,พลังประชารัฐ,แบ่งเขต,1.0,True,False,อุดรธานี,5,
5,นาย,กรวีร์ สาราคำ,เพื่อไทย,แบ่งเขต,1.0,True,False,อุดรธานี,5,
7,พลตำรวจโท,พิทักษ์ จารุสมบัติ,พลังประชารัฐ,แบ่งเขต,1.0,True,False,ฉะเชิงเทรา,4,
7,นาย,ทองบิน บำรุงภักดี,เพื่อชาติไทย,แบ่งเขต,1.0,True,False,อุดรธานี,5,
8,นาย,ชนะพล อำนาจเจริญ,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,อุดรธานี,5,
9,นาย,ธนยศ รักกิจศิริ,ภูมิใจไทย,แบ่งเขต,1.0,True,False,อุดรธานี,5,
10,นาย,จีระศักดิ์ ดรโคตรจันทร์,เสรีรวมไทย,แบ่งเขต,1.0,True,False,อุดรธานี,5,
11,นาย,ณัฐพัชร์ พาณิชย์,พลังสังคมใหม่,แบ่งเขต,1.0,True,False,อุดรธานี,5,
12,นาย,เฉลียว พิญญะพงษ์,ไทยศรีวิไลย์,แบ่งเขต,1.0,True,False,อุดรธานี,5,
1,นาย,อานันท์ อมรินทร์,ก้าวไกล,แบ่งเขต,1.0,True,False,อุดรธานี,6,
2,นาย,สมศักดิ์ ปัญชา,ภูมิใจไทย,แบ่งเขต,1.0,True,False,อุดรธานี,6,
3,นาย,สมทบ สุระเสน,เพื่อชาติไทย,แบ่งเขต,1.0,True,False,อุดรธานี,6,
4,นาง,จุฑาพัตธน์ เมนะสวัสดิ์,เพื่อไทย,แบ่งเขต,1.0,True,False,อุดรธานี,6,
5,นาย,อดิศักดิ์ แก้วมุงคุณทรัพย์,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,อุดรธานี,6,
8,พลอากาศโท,ชนนนาถ เทพลิบ,พลังประชารัฐ,แบ่งเขต,1.0,True,False,เพชรบุรี,2,
7,นาง,นภา อินธิบาล,เสรีรวมไทย,แบ่งเขต,1.0,True,False,อุดรธานี,6,
8,นาย,สถิต อาษาไชย,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,อุดรธานี,6,
9,นาย,วิฑูรย์ นามคุณ,พลังประชารัฐ,แบ่งเขต,1.0,True,False,อุดรธานี,6,
10,นาย,ธนพล คำศรี,พลังสังคมใหม่,แบ่งเขต,1.0,True,False,อุดรธานี,6,
11,นาย,ชัยวัฒน์ ปัดถาวโร,คลองไทย,แบ่งเขต,1.0,True,False,อุดรธานี,6,
1,นาย,สุริยา วงศ์อารีย์,ก้าวไกล,แบ่งเขต,1.0,True,False,อุดรธานี,7,
2,นางสาว,อรัญญา ใจมั่น,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,อุดรธานี,7,
3,นาย,ธีระชัย แสนแก้ว,เพื่อไทย,แบ่งเขต,1.0,True,False,อุดรธานี,7,
,พันตำรวจโท,อนุรักษ์ จิรจิตร,พลังประชารัฐ,บัญชีรายชื่อ,1.0,True,False,,,
5,นาย,มนตรี พึ่มชัย,พลังประชารัฐ,แบ่งเขต,1.0,True,False,อุดรธานี,7,
6,นางสาว,พันธ์ทิพย์ สมคุณา,ไทยภักดี,แบ่งเขต,1.0,True,False,อุดรธานี,7,
7,นาย,สมพงษ์ โยธะชัย,ไทยศรีวิไลย์,แบ่งเขต,1.0,True,False,อุดรธานี,7,
8,นาย,อุไร ปัดชา,เพื่อชาติไทย,แบ่งเขต,1.0,True,False,อุดรธานี,7,
9,นาย,เพชรสยาม เจนหัตถ์นามเสนา,เสรีรวมไทย,แบ่งเขต,1.0,True,False,อุดรธานี,7,
10,นาย,จักรพรรดิ ไชยสาส์น,ภูมิใจไทย,แบ่งเขต,1.0,True,False,อุดรธานี,7,
11,นาย,ชูศักดิ์ กุลธวัชวงศ์,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,อุดรธานี,7,
12,นาย,อัศวินต์ พิมานเมฆินทร์,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,อุดรธานี,7,
13,นาย,สมพร บุตตโลบล,พลังสังคมใหม่,แบ่งเขต,1.0,True,False,อุดรธานี,7,
1,นาย,นิคม ระชินลา,ก้าวไกล,แบ่งเขต,1.0,True,False,อุดรธานี,8,
2,นาย,ผดุงศักดิ์ หันจันทร์,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,อุดรธานี,8,
3,นาย,สุภีรภัทร ภูมิภักดิ์,พลังประชารัฐ,แบ่งเขต,1.0,True,False,อุดรธานี,8,
4,นาย,สมจิตร พลเทพ,เพื่อชาติไทย,แบ่งเขต,1.0,True,False,อุดรธานี,8,
5,นาย,เกรียงศักดิ์ ฝ้ายสีงาม,เพื่อไทย,แบ่งเขต,1.0,True,False,อุดรธานี,8,
6,นาย,ปัญญา สมสมัย,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,อุดรธานี,8,
7,นาย,วรกร สาสุนทร,ไทยศรีวิไลย์,แบ่งเขต,1.0,True,False,อุดรธานี,8,
8,นาย,นวคม เสมา,เสรีรวมไทย,แบ่งเขต,1.0,True,False,อุดรธานี,8,
9,นาย,ฐานวัฒน์ ธนาธัญญพิชญ์,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,อุดรธานี,8,
10,นาย,จักรภัทร ชื่นชมกุล,ภูมิใจไทย,แบ่งเขต,1.0,True,False,อุดรธานี,8,
11,นาย,วสันต์ วงษ์เชียงยืน,รวมแผ่นดิน,แบ่งเขต,1.0,True,False,อุดรธานี,8,
12,นาย,ธรรมนิตย์ แสงมืด,พลังสังคมใหม่,แบ่งเขต,1.0,True,False,อุดรธานี,8,
13,นาย,กันตภณ ลัทธิพงค์,แนวทางใหม่,แบ่งเขต,1.0,True,False,อุดรธานี,8,
1,นาย,วิชัย ศรีเสน่ห์,ไทยศรีวิไลย์,แบ่งเขต,1.0,True,False,อุดรธานี,9,
2,นาย,สุรพล ป้อมพันธ์,ไทยภักดี,แบ่งเขต,1.0,True,False,อุดรธานี,9,
3,นาย,บรรจง โทกุล,เสรีรวมไทย,แบ่งเขต,1.0,True,False,อุดรธานี,9,
4,นาย,สุจริต อาณารักษ์,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,อุดรธานี,9,
5,นาย,ชัชวาลย์ ลือคำหาญ,พลังประชารัฐ,แบ่งเขต,1.0,True,False,อุดรธานี,9,
6,นาย,วัชระพล ขาวขำ,เพื่อไทย,แบ่งเขต,1.0,True,False,อุดรธานี,9,
7,นางสาว,สุรางคณา เณรโต,ภูมิใจไทย,แบ่งเขต,1.0,True,False,อุดรธานี,9,
8,นาย,โชคสมาน สีลาวงษ์,ก้าวไกล,แบ่งเขต,1.0,True,False,อุดรธานี,9,
9,นาย,ปัญญา พรหมวิอินทร์,รวมแผ่นดิน,แบ่งเขต,1.0,True,False,อุดรธานี,9,
10,นาย,นิธิศ ประกอบใส,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,อุดรธานี,9,
11,นาย,พงศกร กงพาน,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,อุดรธานี,9,
1,นาย,กิตติพัทธ์ ปราบพาล,แนวทางใหม่,แบ่งเขต,1.0,True,False,อุดรธานี,10,
2,นาย,ทรงกิตติ สุวรรณทอง,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,อุดรธานี,10,
3,นาย,ศราวุธ หอมพรมมา,ก้าวไกล,แบ่งเขต,1.0,True,False,อุดรธานี,10,
4,นาย,อัมพร เทศศรีเมือง,พลังประชารัฐ,แบ่งเขต,1.0,True,False,อุดรธานี,10,
5,นาย,ชาติชาย จันทร์สวย,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,อุดรธานี,10,
6,นาง,เทียบจุฑา ขาวขำ,เพื่อไทย,แบ่งเขต,1.0,True,False,อุดรธานี,10,
7,นาย,รัตตภูมิ โคตรภูธร,ไทยภักดี,แบ่งเขต,1.0,True,False,อุดรธานี,10,
,พันตำรวจโท,สมชาย โตเจริญ,พลังประชารัฐ,บัญชีรายชื่อ,1.0,True,False,,,
9,นาย,กิตติคุณ คนบุญ,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,อุดรธานี,10,
5,พันตำรวจเอก,ปริวัฒน์ นาคำ,พลังประชารัฐ,แบ่งเขต,1.0,True,False,นครราชสีมา,11,
11,นาย,สัมภาษณ์ สร้อยสระคู,พลังสังคมใหม่,แบ่งเขต,1.0,True,False,อุดรธานี,10,
1,นางสาว,ชญากนก จันทะฟอง,เสรีรวมไทย,แบ่งเขต,1.0,True,False,เลย,1,
2,นาย,ทศพล พรหมเกตุ,ไทยภักดี,แบ่งเขต,1.0,True,False,เลย,1,
3,นาย,เลิศศักดิ์ พัฒนชัยกุล,เพื่อไทย,แบ่งเขต,1.0,True,False,เลย,1,
4,นาย,ปรีชา เร่งสมบูรณ์สุข,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,เลย,1,
5,นาย,จรูญ พานิช,พลังประชารัฐ,แบ่งเขต,1.0,True,False,เลย,1,
6,นาย,ทศพล สังขทรัพย์,ภูมิใจไทย,แบ่งเขต,1.0,True,False,เลย,1,
7,นาย,สัณห์ ทันหา,ไทยศรีวิไลย์,แบ่งเขต,1.0,True,False,เลย,1,
8,นาย,ทินพันธ์ ปากแก้ว,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,เลย,1,
9,นาย,วิทยา โพธิพัฒน์,ก้าวไกล,แบ่งเขต,1.0,True,False,เลย,1,
10,นาย,อดุลย์วิชญเดช ติยะบุตร,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,เลย,1,
5,พันตำรวจเอก,รัฐพล น้อยช่างคิด,พลังประชารัฐ,แบ่งเขต,1.0,True,False,เชียงราย,3,
2,นาย,แสวง ดาปะ,ก้าวไกล,แบ่งเขต,1.0,True,False,เลย,2,
3,นาย,นิธินันท์ อินทรโฆษิต,พลังปวงชนไทย,แบ่งเขต,1.0,True,False,เลย,2,
4,นาย,ศุภผล ผลพูนศิริ,ไทยภักดี,แบ่งเขต,1.0,True,False,เลย,2,
5,นาย,ศรัณย์ ทิมสุวรรณ,เพื่อไทย,แบ่งเขต,1.0,True,False,เลย,2,
6,นาย,ชูศักดิ์ บัวระภาสิริ,พลังประชารัฐ,แบ่งเขต,1.0,True,False,เลย,2,
7,นาย,บุญเศรษฐ์ มานะดี,ไทยศรีวิไลย์,แบ่งเขต,1.0,True,False,เลย,2,
8,นาง,เปล่งมณี เร่งสมบูรณ์สุข,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,เลย,2,
9,นาง,นาตญา สุวรรณ์ชาติ,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,เลย,2,
10,นาง,จันทิวา พรพิทักษ์สิทธิ์,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,เลย,2,
11,นาย,แสงเดือน ศรีบุรินทร์,ภูมิใจไทย,แบ่งเขต,1.0,True,False,เลย,2,
1,นาย,วิศรุต โสดาวิชิต,ก้าวไกล,แบ่งเขต,1.0,True,False,เลย,3,
2,นาย,ธนยศ ทิมสุวรรณ,ภูมิใจไทย,แบ่งเขต,1.0,True,False,เลย,3,
5,พันเอก,สุชาติ คัดสูงเนิน,พลังประชารัฐ,แบ่งเขต,1.0,True,False,ลพบุรี,1,
4,นาย,สันติภาพ เชื้อบุญมี,พลังประชารัฐ,แบ่งเขต,1.0,True,False,เลย,3,
5,นาย,เดชา เสนานุช,ไทยศรีวิไลย์,แบ่งเขต,1.0,True,False,เลย,3,
6,นาย,อุดร แสวงผล,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,เลย,3,
7,นาง,สมใจ ดีอินทร์,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,เลย,3,
8,นาย,กิตติพันธ์ ปฐมชัยเกียรติ,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,เลย,3,
9,นาย,บรรพต ยาฟอง,เพื่อไทย,แบ่งเขต,1.0,True,False,เลย,3,
1,นาย,สมเจตน์ แสงเจริญรัตน์,เพื่อไทย,แบ่งเขต,1.0,True,False,เลย,4,
2,นาย,วันชัย บุษบา,ภูมิใจไทย,แบ่งเขต,1.0,True,False,เลย,4,
3,นาย,สุภาพ พุทธทองศรี,พลังประชารัฐ,แบ่งเขต,1.0,True,False,เลย,4,
4,นางสาว,นภาพร ยาบุษดี,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,เลย,4,
5,นาย,ยงยุทธ ทิพรส,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,เลย,4,
6,นาย,ราเชนท์ กงสิมมา,ก้าวไกล,แบ่งเขต,1.0,True,False,เลย,4,
7,นาย,ธนกฤต อันทะระ,เสรีรวมไทย,แบ่งเขต,1.0,True,False,เลย,4,
8,นางสาว,ศวิตา สำลีพันธุ์,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,เลย,4,
9,นาย,ศรชัย สมตระกูล,ไทยศรีวิไลย์,แบ่งเขต,1.0,True,False,เลย,4,
10,นาย,ปรโชต สท้านสุข,ไทยภักดี,แบ่งเขต,1.0,True,False,เลย,4,
1,นาย,พิชชาวุธ เหล่าศิริวิจิตร,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,หนองคาย,1,
2,นาย,กัญจน์ณาธิป เกียรติส่งแสง,พลังสังคมใหม่,แบ่งเขต,1.0,True,False,หนองคาย,1,
3,นาย,เชวงศักดิ์ พฤกษเทเวศ,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,หนองคาย,1,
4,นาย,ธวัชชัย ลาสิงห์,ช่วยชาติ,แบ่งเขต,1.0,True,False,หนองคาย,1,
5,นางสาว,ปนัดดา มาตะวงค์,เสรีรวมไทย,แบ่งเขต,1.0,True,False,หนองคาย,1,
6,นาย,กฤษฎา ตันเทอดทิตย์,เพื่อไทย,แบ่งเขต,1.0,True,False,หนองคาย,1,
7,นาย,พลวัฒน์ บุญแท้,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,หนองคาย,1,
8,นาย,กระแสร์ ตระกูลพรพงศ์,พลังประชารัฐ,แบ่งเขต,1.0,True,False,หนองคาย,1,
9,นาย,เสถียร ผาณิบุศย์,ภูมิใจไทย,แบ่งเขต,1.0,True,False,หนองคาย,1,
10,นางสาว,อภิญญา บุญจันทร์,ก้าวไกล,แบ่งเขต,1.0,True,False,หนองคาย,1,
11,นางสาว,กรรญดา ณ หนองคาย,ไทยภักดี,แบ่งเขต,1.0,True,False,หนองคาย,1,
1,นาย,วันที ผาอาจ,ช่วยชาติ,แบ่งเขต,1.0,True,False,หนองคาย,2,
2,นางสาว,ทศพร จันทร์ศรี,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,หนองคาย,2,
3,นาย,ศักดิ์ บึงลี,พลังประชารัฐ,แบ่งเขต,1.0,True,False,หนองคาย,2,
4,นาง,จิดาภา สุนทรธนากุล,ภูมิใจไทย,แบ่งเขต,1.0,True,False,หนองคาย,2,
5,นาย,ธงชัย กึ่งมาตย์,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,หนองคาย,2,
6,นางสาว,ปรียานุช พาราศรี,เสรีรวมไทย,แบ่งเขต,1.0,True,False,หนองคาย,2,
7,นาง,ปิยะวดี ไทยชาติ,ไทยภักดี,แบ่งเขต,1.0,True,False,หนองคาย,2,
8,นาย,แสวง ราชพลแสน,ก้าวไกล,แบ่งเขต,1.0,True,False,หนองคาย,2,
9,นางสาว,ชนก จันทาทอง,เพื่อไทย,แบ่งเขต,1.0,True,False,หนองคาย,2,
10,นาย,สนั่น สุขรมย์,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,หนองคาย,2,
1,นาย,จริวัฒน์ ตัณฑรัตน์,ก้าวไกล,แบ่งเขต,1.0,True,False,หนองคาย,3,
2,นาง,ศริยา ตรีเดช,ช่วยชาติ,แบ่งเขต,1.0,True,False,หนองคาย,3,
3,นาย,จักรทิพย์ อินเสมียน,พลังสังคมใหม่,แบ่งเขต,1.0,True,False,หนองคาย,3,
4,นาย,เอกธนัช อินทร์รอด,เพื่อไทย,แบ่งเขต,1.0,True,False,หนองคาย,3,
5,นาย,กฤษฎา เข็มรัตน์,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,หนองคาย,3,
6,นาง,ปณธณกร ลุนศักดิ์,ไทยชนะ,แบ่งเขต,1.0,True,False,หนองคาย,3,
7,นาย,สุรชัย ทิพยมาตร์,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,หนองคาย,3,
8,นาง,สุพิชญา สุวรรณโสภา,เสรีรวมไทย,แบ่งเขต,1.0,True,False,หนองคาย,3,
9,นาย,ศักดิ์ดา จันทรสุวรรณ,พลังประชารัฐ,แบ่งเขต,1.0,True,False,หนองคาย,3,
10,นาย,กฤศภณ หล้าวงศา,ภูมิใจไทย,แบ่งเขต,1.0,True,False,หนองคาย,3,
11,นาย,โชติวิชช์ โวหารเดชวรนันท์,ไทยภักดี,แบ่งเขต,1.0,True,False,หนองคาย,3,
12,นาย,จิรวัฒณ์ โพธิเนตร,ไทยศรีวิไลย์,แบ่งเขต,1.0,True,False,หนองคาย,3,
1,นาย,เชวงศักดิ์ พลลาภ,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,มหาสารคาม,1,
2,นาย,ทองหล่อ พลโคตร,พลังประชารัฐ,แบ่งเขต,1.0,True,False,มหาสารคาม,1,
3,นาง,ปรียาพร ปรุงฆ้อง,ไทยพร้อม,แบ่งเขต,1.0,True,False,มหาสารคาม,1,
4,นาย,กิตติศักดิ์ คณาสวัสดิ์,เพื่อไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,1,
5,นางสาว,นุจรีภรณ์ อินทะสร้อย,ชาติพัฒนากล้า,แบ่งเขต,1.0,True,False,มหาสารคาม,1,
6,นาย,อดิศักดิ์ พานเพ็ง,ไทยศรีวิไลย์,แบ่งเขต,1.0,True,False,มหาสารคาม,1,
7,นาย,กิตติ นามชัย,เสรีรวมไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,1,
8,นางสาว,นงลักษณ์ ทุงจันทร์,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,1,
9,นาย,แก่นศักดิ์ รักสุทธี,ภูมิใจไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,1,
1,รองศาสตราจารย์,รงค์ บุญสวยขวัญ,พลังประชารัฐ,แบ่งเขต,1.0,True,False,นครศรีธรรมราช,1,
3,ร้อยตรี,ธนกร กระต่ายจันทร์,พลังประชารัฐ,แบ่งเขต,1.0,True,False,ลพบุรี,3,
12,นาย,ปัญญา ประทุมชัย,ไทยภักดี,แบ่งเขต,1.0,True,False,มหาสารคาม,1,
13,นาย,ธีระวัฒน์ พรรณะ,ก้าวไกล,แบ่งเขต,1.0,True,False,มหาสารคาม,1,
14,นาย,ชยพล โบราณมูล,ชาติไทยพัฒนา,แบ่งเขต,1.0,True,False,มหาสารคาม,1,
1,นาย,ประสงค์ กันพล,เสรีรวมไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,2,
2,นาย,จักรเพชร เพชรพิมาย,เพื่อชาติไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,2,
3,นาย,ศุภากร ปัตตะพงศ์,เพื่อชาติ,แบ่งเขต,1.0,True,False,มหาสารคาม,2,
4,นาย,ชัยยนต์ ผือโย,คลองไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,2,
5,นาย,วรเวช ศิริประเสริฐศรี,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,2,
6,นาย,มานพ นนสีลาด,ภูมิใจไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,2,
7,นาย,ไชยวัฒนา ติณรัตน์,เพื่อไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,2,
8,นาย,สมพร คุ้มพงษ์พันธ์,ไทยภักดี,แบ่งเขต,1.0,True,False,มหาสารคาม,2,
9,นาย,สุชาติ ศรีสังข์,พลังประชารัฐ,แบ่งเขต,1.0,True,False,มหาสารคาม,2,
10,นาง,ศิริพร หลิน,ไทยชนะ,แบ่งเขต,1.0,True,False,มหาสารคาม,2,
11,นาย,สุริยงค์ พุทไธยสงค์,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,มหาสารคาม,2,
12,นาย,พิบูลย์ จันทศิลป์,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,มหาสารคาม,2,
13,นาย,ธงชัย เบอร์ไธสง,ก้าวไกล,แบ่งเขต,1.0,True,False,มหาสารคาม,2,
14,นาย,สุวิทย์ ปะติตานัง,ทางเลือกใหม่,แบ่งเขต,1.0,True,False,มหาสารคาม,2,
15,นาย,เกตศักดิ์ ชินภักดี,ชาติไทยพัฒนา,แบ่งเขต,1.0,True,False,มหาสารคาม,2,
1,นาย,เดชา ปัสสำราญ,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,มหาสารคาม,3,
2,นาย,ประสาทพร สีกงพลี,พลังประชารัฐ,แบ่งเขต,1.0,True,False,มหาสารคาม,3,
3,นางสาว,อรัชพร ปะตินัง,เพื่อชาติไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,3,
4,นาย,รณรงค์ ชารีคง,เสรีรวมไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,3,
5,นาง,ยุพากร บ้งกาวงศ์,คลองไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,3,
6,นาย,ลัทธชัย โชคชัยวัฒนากร,ภูมิใจไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,3,
7,นางสาว,เพลินพิศ สิทธิมี,ไทยภักดี,แบ่งเขต,1.0,True,False,มหาสารคาม,3,
8,นาย,ธนาวุฒิ แสงอรุณ,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,3,
9,นาย,ยุทธพงศ์ จรัสเสถียร,เพื่อไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,3,
10,นางสาว,กมลวรรณ มณีศรี,ชาติพัฒนากล้า,แบ่งเขต,1.0,True,False,มหาสารคาม,3,
11,นาย,ประมวล พานมาตย์,พลังสังคมใหม่,แบ่งเขต,1.0,True,False,มหาสารคาม,3,
12,นาย,ธนกฤต โพธิ์แสงดา,ทางเลือกใหม่,แบ่งเขต,1.0,True,False,มหาสารคาม,3,
13,นาย,กุลธร แก้ววิเศษ,ก้าวไกล,แบ่งเขต,1.0,True,False,มหาสารคาม,3,
14,นาย,เยื้อน วารียันต์,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,มหาสารคาม,3,
15,นาง,อัมพวัน สีพลแท่น,ชาติไทยพัฒนา,แบ่งเขต,1.0,True,False,มหาสารคาม,3,
1,นาย,สุรัตนชัย ดีแดง,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,มหาสารคาม,4,
2,นาย,สรรพภัญญู ศิริไปล์,เพื่อไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,4,
3,นาย,สมเกียรติ กะตะศิลา,พลังประชารัฐ,แบ่งเขต,1.0,True,False,มหาสารคาม,4,
4,นาย,เนตร แก้วลาด,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,มหาสารคาม,4,
5,นาย,ปัญญา ภูเฮืองแก้ว,คลองไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,4,
6,นางสาว,ณิชาภา โคตรมั่นคง,ทางเลือกใหม่,แบ่งเขต,1.0,True,False,มหาสารคาม,4,
7,นาย,สิรวิชญ์ เทียบแก้ว,เพื่อชาติไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,4,
8,นาย,เกษม สิงพร,ไทยภักดี,แบ่งเขต,1.0,True,False,มหาสารคาม,4,
9,นาย,นิพนธ์ วงศ์พัฒน์,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,4,
10,นาง,ภานิณี ขันแก้ว,ก้าวไกล,แบ่งเขต,1.0,True,False,มหาสารคาม,4,
11,นาย,วิเชียร จงชูวณิชย์,ภูมิใจไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,4,
12,นาย,อนันต์ คงดี,เสรีรวมไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,4,
13,นาย,นฤตกฤษณ์ เถื่อนมิ่งมาตย์,ชาติไทยพัฒนา,แบ่งเขต,1.0,True,False,มหาสารคาม,4,
1,นาย,จิรวัฒน์ ศิริพานิชย์,เพื่อไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,5,
2,นาย,เศรษฐวัฒน์ ศิริโกมุท,ไทยสร้างไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,5,
3,นางสาว,วิภาวี ลืออุติกุลวงศ์,ประชาธิปัตย์,แบ่งเขต,1.0,True,False,มหาสารคาม,5,
4,นาง,กุสุมาลวตี ศิริโกมุท,รวมไทยสร้างชาติ,แบ่งเขต,1.0,True,False,มหาสารคาม,5,
5,นาย,ประภาส เนื่องแก้ว,ไทยภักดี,แบ่งเขต,1.0,True,False,มหาสารคาม,5,
12,ร้อยตำรวจเอก,วัฒนรักษ์ อำนรรฆสรเดช,พลังประชารัฐ,แบ่งเขต,1.0,True,False,กรุงเทพมหานคร,7,
7,นาย,โกศล คาดพันโน,พลังประชารัฐ,แบ่งเขต,1.0,True,False,มหาสารคาม,5,
8,นาย,สุวรรณ์ แพงสอน,ภูมิใจไทย,แบ่งเขต,1.0,True,False,มหาสารคาม,5,
9,นาย,สหะ กันพล,ก้าวไกล,แบ่งเขต,1.0,True,False,มหาสารคาม,5,
10,ร้อยเอก,รชฏ พิสิษฐบรรณกร,พลังประชารัฐ,แบ่งเขต,1.0,True,False,กรุงเทพมหานคร,6,
11,นาย,ธนพงษ์ วังสพรรณ์,ไทยศรีวิไลย์,แบ่งเขต,1.0,True,False,มหาสารคาม,5,
12,นาย,โยธิน เถื่อนมิ่งมาตย์,ชาติไทยพัฒนา,แบ่งเขต,1.0,True,False,มหาสารคาม,5,
1,นาง,เพียงพิศ เดชมาลา,ก้าวไกล,แบ่งเขต,1.0,True,False,มหาสารคาม,6,
