Number,Title,Name,PartyName,MpType,IsMp,IsPmCandidate,MpProvince,MpZone,MpList,companyType,totalValueShare,countCompShare,countDirector,totalPctShare
8.0,นาย,ประจักษ์ พรหมโคตรวงศ์,เสรีรวมไทย,แบ่งเขต,false,false,สกลนคร,4.0,,[],0,0,0,0.0
8.0,สิบเอก,อรุณ ยะสูงเนิน,พลังสังคมใหม่,แบ่งเขต,false,false,กาฬสินธุ์,6.0,,[],0,0,0,0.0
10.0,นาย,กรุงสิต อุระพรหม,พลังสังคมใหม่,แบ่งเขต,false,false,สกลนคร,4.0,,[],0,0,0,0.0
10.0,พันเอก,สอิ้ง ชนะนา,พลังสังคมใหม่,แบ่งเขต,false,false,กาญจนบุรี,1.0,,[],0,0,0,0.0
12.0,นาย,สุบรรณ ผ่องกมล,รวมแผ่นดิน,แบ่งเขต,false,false,สกลนคร,4.0,,[],0,0,0,0.0
1.0,นาย,ไชยยา แพงศรี,เสรีรวมไทย,แบ่งเขต,false,false,สกลนคร,5.0,,['J'],0,0,1,0.0
2.0,นางสาว,ธัญญ์ลภัสส์ โสรินทร์,รวมไทยสร้างชาติ,แบ่งเขต,false,false,สกลนคร,5.0,,['N'],0,0,1,0.0
3.0,นาย,ธนชาติ ไชยทองพันธ์,ไทยสร้างไทย,แบ่งเขต,false,false,สกลนคร,5.0,,"['G', 'F', 'H', 'L', 'F']",5115777,2,3,0.05
4.0,นาย,ชัยมงคล ไชยรบ,พลังประชารัฐ,แบ่งเขต,false,false,สกลนคร,5.0,,['F'],0,0,1,0.0
5.0,นาย,สนั่น ชินมา,รวมแผ่นดิน,แบ่งเขต,false,false,สกลนคร,5.0,,[],0,0,0,0.0
6.0,นางสาว,วงศ์อะเคื้อ บุญศล,เพื่อไทย,แบ่งเขต,false,false,สกลนคร,5.0,,"['G', 'L', 'G']",1167786,2,1,0.01
7.0,นาย,บัญชา จันทศรี,ก้าวไกล,แบ่งเขต,false,false,สกลนคร,5.0,,['F'],0,0,1,0.0
8.0,นาย,ดำรงรัตน์ แรมกลาง,ภูมิใจไทย,แบ่งเขต,false,false,สกลนคร,5.0,,[],0,0,0,0.0
9.0,นาย,วีระพันธ์ สุนารักษ์,ช่วยชาติ,แบ่งเขต,false,false,สกลนคร,5.0,,[],0,0,0,0.0
,ร้อยตรี,ประเวศน์ คำน้อง,พลังสังคมใหม่,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
1.0,นาย,นันทพงษ์ ทิมฉิมพลี,รวมแผ่นดิน,แบ่งเขต,false,false,สกลนคร,6.0,,"['G', 'G', 'F', 'G', 'F', 'G']",341511,1,5,0.0
2.0,นาย,เชิดชัย สิงห์มหันต์,พลังประชารัฐ,แบ่งเขต,false,false,สกลนคร,6.0,,[],0,0,0,0.0
3.0,นาย,รุ่งเรืองชัย โสภา,ภูมิใจไทย,แบ่งเขต,false,false,สกลนคร,6.0,,[],0,0,0,0.0
4.0,นาย,ปิยะศักดิ์ เดชทองทิพย์,ก้าวไกล,แบ่งเขต,false,false,สกลนคร,6.0,,[],0,0,0,0.0
9.0,ร้อยตำรวจโท,จำเริญ สัพโส,พลังสังคมใหม่,แบ่งเขต,false,false,สกลนคร,6.0,,"['N', 'N']",0,0,2,0.0
6.0,นางสาว,สกุณา สาระนันท์,เพื่อไทย,แบ่งเขต,false,false,สกลนคร,6.0,,[],0,0,0,0.0
7.0,นาย,สิทธิรัตน์ รัตนวิจารณ์,ไทยสร้างไทย,แบ่งเขต,false,false,สกลนคร,6.0,,"['L', 'F', 'L']",0,0,3,0.0
8.0,นาย,วีรศักดิ์ พรหมภักดี,ประชาธิปัตย์,แบ่งเขต,false,false,สกลนคร,6.0,,['F'],2007809,1,0,0.02
10.0,ร้อยโท,สมชาย ภุมรินทร์,พลังสังคมใหม่,แบ่งเขต,false,false,กาญจนบุรี,3.0,,['C'],1826703,1,0,0.02
10.0,นาย,วัชรินทร์ ศรีถาพร,รวมไทยสร้างชาติ,แบ่งเขต,false,false,สกลนคร,6.0,,['L'],0,0,1,0.0
11.0,นาย,สุรศักดิ์ โคตรพัฒน์,ไทยรวมไทย,แบ่งเขต,false,false,สกลนคร,6.0,,[],0,0,0,0.0
1.0,นาย,อภิชิต ถาบุตร,ก้าวไกล,แบ่งเขต,false,false,สกลนคร,7.0,,"['F', 'F']",0,0,2,0.0
2.0,นาย,พราหมณ์รพี พรหมชาติ,ไทยสร้างไทย,แบ่งเขต,false,false,สกลนคร,7.0,,[],0,0,0,0.0
3.0,นาย,เกษม อุประ,เพื่อไทย,แบ่งเขต,false,false,สกลนคร,7.0,,[],0,0,0,0.0
4.0,นาย,ตี๋ธีระยุทธ รัศมี,ภูมิใจไทย,แบ่งเขต,false,false,สกลนคร,7.0,,[],0,0,0,0.0
5.0,นาง,ยุพาวรรณ จักรพิมพ์,ประชาธิปัตย์,แบ่งเขต,false,false,สกลนคร,7.0,,['F'],0,0,1,0.0
6.0,นาย,สิงห์โต ฮกทวายทา,รวมไทยสร้างชาติ,แบ่งเขต,false,false,สกลนคร,7.0,,['F'],0,0,1,0.0
10.0,ว่าที่ร้อยตรี,เข็มชาติ วังโน,พลังสังคมใหม่,แบ่งเขต,false,false,อุดรธานี,1.0,,[],0,0,0,0.0
8.0,นาย,พจนาถ ธานะราช,พลังประชารัฐ,แบ่งเขต,false,false,สกลนคร,7.0,,[],0,0,0,0.0
9.0,นาย,เฉลิมศิลป์ ปกครอง,พลังสังคมใหม่,แบ่งเขต,false,false,สกลนคร,7.0,,[],0,0,0,0.0
1.0,นาย,สมพล นาศรีทม,ประชาธิปัตย์,แบ่งเขต,false,false,นครพนม,1.0,,[],0,0,0,0.0
2.0,นาย,มานพ เหมพลชม,ไทยสร้างไทย,แบ่งเขต,false,false,นครพนม,1.0,,[],0,0,0,0.0
3.0,นาย,สังคม สีวังพล,เสรีรวมไทย,แบ่งเขต,false,false,นครพนม,1.0,,[],0,0,0,0.0
4.0,นาย,เทิดศักดิ์ แพงสาร,ก้าวไกล,แบ่งเขต,false,false,นครพนม,1.0,,"['K', 'G']",5870462,1,1,0.06
5.0,นาง,พูนสุข โพธิ์สุ,ภูมิใจไทย,แบ่งเขต,false,false,นครพนม,1.0,,[],0,0,0,0.0
6.0,นาย,ภูมิพัฒน์ พชรทรัพย์,เพื่อไทย,แบ่งเขต,false,false,นครพนม,1.0,,['G'],52814804,1,0,0.53
7.0,นาง,ผาจิต ผาสุข,พลังประชารัฐ,แบ่งเขต,false,false,นครพนม,1.0,,[],0,0,0,0.0
8.0,นาย,ธงทิพย์ชลิต แห่สถิตย์,รวมไทยสร้างชาติ,แบ่งเขต,false,false,นครพนม,1.0,,[],0,0,0,0.0
1.0,นาย,สุริน ไตริน,ประชาธิปัตย์,แบ่งเขต,false,false,นครพนม,2.0,,[],0,0,0,0.0
2.0,นาง,มนพร เจริญศรี,เพื่อไทย,แบ่งเขต,false,false,นครพนม,2.0,,"['G', 'F']",0,0,2,0.0
3.0,นาย,ศุภชัย โพธิ์สุ,ภูมิใจไทย,แบ่งเขต,false,false,นครพนม,2.0,,[],0,0,0,0.0
,พันตำรวจโท,วัลลภ ณ นคร,เพื่อชาติ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
5.0,นาย,นำชัย กิตติวัชรธงชัย,เสรีรวมไทย,แบ่งเขต,false,false,นครพนม,2.0,,[],0,0,0,0.0
6.0,นางสาว,ศศิธร นิกรกุล,รวมไทยสร้างชาติ,แบ่งเขต,false,false,นครพนม,2.0,,[],0,0,0,0.0
7.0,นางสาว,ณัฐธ์ภัสส์ ยงใจยุทธ,พลังประชารัฐ,แบ่งเขต,false,false,นครพนม,2.0,,[],0,0,0,0.0
8.0,นางสาว,สุพิชญ์ชญา กิตติ์พรศิริกุล,ก้าวไกล,แบ่งเขต,false,false,นครพนม,2.0,,['G'],0,0,1,0.0
9.0,นาย,วิวัฒน์ สรรพโส,ไทยศรีวิไลย์,แบ่งเขต,false,false,นครพนม,2.0,,['G'],0,0,1,0.0
1.0,นาย,ชัยอภิสิทธิ์เป๊าะ คำกรฤาชา,ไทยพร้อม,แบ่งเขต,false,false,นครพนม,3.0,,[],0,0,0,0.0
2.0,นาย,ไพจิต ศรีวรขาน,เพื่อไทย,แบ่งเขต,false,false,นครพนม,3.0,,['G'],0,0,1,0.0
3.0,นาย,ศิริพงศ์ นานคงแนบ,ก้าวไกล,แบ่งเขต,false,false,นครพนม,3.0,,[],0,0,0,0.0
4.0,นาย,อลงกต มณีกาศ,ภูมิใจไทย,แบ่งเขต,false,false,นครพนม,3.0,,['L'],0,0,1,0.0
4.0,ว่าที่ร้อยเอก,อิทธิวัตร เพ็ชร์มีไชยสกุล,เพื่อชาติ,แบ่งเขต,false,false,กรุงเทพมหานคร,22.0,,[],0,0,0,0.0
6.0,นาย,ธงชัย พานิชดี,รวมไทยสร้างชาติ,แบ่งเขต,false,false,นครพนม,3.0,,['J'],0,0,1,0.0
7.0,นาง,เกศราพร พูลสวัสดิ์,เสรีรวมไทย,แบ่งเขต,false,false,นครพนม,3.0,,[],0,0,0,0.0
8.0,นาย,ศุภกิจ โพธิ์ศรีมีสุข,ประชาธิปัตย์,แบ่งเขต,false,false,นครพนม,3.0,,[],0,0,0,0.0
9.0,นาง,มารวย อุดมเลิศปรีชา,พลังประชารัฐ,แบ่งเขต,false,false,นครพนม,3.0,,[],0,0,0,0.0
10.0,นาย,พงษ์เทพ โรจน์วิรัตน์,ไทยสร้างไทย,แบ่งเขต,false,false,นครพนม,3.0,,[],0,0,0,0.0
11.0,นางสาว,พรพิมล ราชบุตร,ไทยศรีวิไลย์,แบ่งเขต,false,false,นครพนม,3.0,,[],0,0,0,0.0
1.0,นาย,ณพจน์ศกร ทรัพยสิทธิ์,เพื่อไทย,แบ่งเขต,false,false,นครพนม,4.0,,[],0,0,0,0.0
2.0,นาง,วิทยาพร หาญทองชัย,พลังประชารัฐ,แบ่งเขต,false,false,นครพนม,4.0,,[],0,0,0,0.0
3.0,นาย,ธงชัย นายกชน,ประชาธิปัตย์,แบ่งเขต,false,false,นครพนม,4.0,,['G'],0,0,1,0.0
4.0,นาย,สมชอบ นิติพจน์,รวมไทยสร้างชาติ,แบ่งเขต,false,false,นครพนม,4.0,,['F'],0,0,1,0.0
5.0,นาย,ชวลิต วิชยสุทธิ์,ไทยสร้างไทย,แบ่งเขต,false,false,นครพนม,4.0,,[],0,0,0,0.0
6.0,นาย,บัญชา มาตย์วังแสง,พลังประชาธิปไตย,แบ่งเขต,false,false,นครพนม,4.0,,['F'],0,0,1,0.0
7.0,นาย,ดวงใจ เชื้อคำเพ็ง,ไทยพร้อม,แบ่งเขต,false,false,นครพนม,4.0,,[],0,0,0,0.0
8.0,นาย,ชูกัน กุลวงษา,ภูมิใจไทย,แบ่งเขต,false,false,นครพนม,4.0,,[],0,0,0,0.0
9.0,นาย,ชาญชัย คำจำปา,เสรีรวมไทย,แบ่งเขต,false,false,นครพนม,4.0,,[],0,0,0,0.0
10.0,นาย,วุฒิพงษ์ มีบุญ,ก้าวไกล,แบ่งเขต,false,false,นครพนม,4.0,,['F'],0,0,1,0.0
11.0,นาย,นาวิน นามเรือง,ชาติไทยพัฒนา,แบ่งเขต,false,false,นครพนม,4.0,,[],0,0,0,0.0
12.0,นาง,กานต์ฐิรัช ราชวงศ์,ไทยศรีวิไลย์,แบ่งเขต,false,false,นครพนม,4.0,,[],0,0,0,0.0
1.0,นาย,ทศพล เมืองฮาม,ไทยสร้างไทย,แบ่งเขต,false,false,มุกดาหาร,1.0,,"['B', 'G', 'G']",1998400,1,2,0.02
2.0,นาย,ปิติณัช นิธิศธานี,รวมไทยสร้างชาติ,แบ่งเขต,false,false,มุกดาหาร,1.0,,[],0,0,0,0.0
11.0,นาวาอากาศเอก,อรงค์กฏ พันธ์ดารา,เพื่อชาติ,แบ่งเขต,false,false,ปทุมธานี,6.0,,[],0,0,0,0.0
4.0,นาย,สุเทพย์ เซียสกุล,ภูมิใจไทย,แบ่งเขต,false,false,มุกดาหาร,1.0,,['H'],0,0,1,0.0
5.0,นาย,นนทภูมิ ตั้งปณิธานนท์,เพื่อไทย,แบ่งเขต,false,false,มุกดาหาร,1.0,,"['N', 'F', 'C', 'L', 'R', 'L']",21984191,4,2,0.22
6.0,นาย,วิริยะ ทองผา,พลังประชารัฐ,แบ่งเขต,false,false,มุกดาหาร,1.0,,[],0,0,0,0.0
7.0,นาย,สุพจน์ สุอริยพงษ์,ก้าวไกล,แบ่งเขต,false,false,มุกดาหาร,1.0,,['F'],0,0,1,0.0
8.0,นาย,สมพงษ์ คนตรง,ประชาธิปัตย์,แบ่งเขต,false,false,มุกดาหาร,1.0,,['H'],10076225,1,0,0.1
,พลตำรวจตรี,ชยุต มารยาทตร์,เพื่อชาติ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
1.0,นาย,อภิพัศพงศ์ พัฒนาเดชาสกุล,ภูมิใจไทย,แบ่งเขต,false,false,มุกดาหาร,2.0,,['F'],0,0,1,0.0
2.0,นาย,โชควิทย์ พรมดี,ไทยสร้างไทย,แบ่งเขต,false,false,มุกดาหาร,2.0,,['M'],1087,1,0,0.0
3.0,นาย,คมเพชร ไชยสุริย์,พลังธรรมใหม่,แบ่งเขต,false,false,มุกดาหาร,2.0,,[],0,0,0,0.0
4.0,นาย,บุญฐิณ ประทุมลี,เพื่อไทย,แบ่งเขต,false,false,มุกดาหาร,2.0,,[],0,0,0,0.0
5.0,นาย,ณกร ชารีพันธ์,ก้าวไกล,แบ่งเขต,false,false,มุกดาหาร,2.0,,[],0,0,0,0.0
13.0,พันเอก (พิเศษ),โกมล วงศ์อนันต์,เพื่อชาติ,แบ่งเขต,false,false,สกลนคร,4.0,,"['N', 'N']",55714,2,0,0.0
7.0,นาย,ภาส ไชยมี,รวมไทยสร้างชาติ,แบ่งเขต,false,false,มุกดาหาร,2.0,,[],0,0,0,0.0
8.0,นาย,วิทยา บุตรดีวงค์,พลังประชารัฐ,แบ่งเขต,false,false,มุกดาหาร,2.0,,[],0,0,0,0.0
9.0,นางสาว,ศศิกร เมืองมงคล,ช่วยชาติ,แบ่งเขต,false,false,มุกดาหาร,2.0,,[],0,0,0,0.0
1.0,นาย,จักรพล ตั้งสุทธิธรรม,เพื่อไทย,แบ่งเขต,false,false,เชียงใหม่,1.0,,"['I', 'F', 'L', 'F', 'I']",256235,2,3,0.0
2.0,นางสาว,เพชรรัตน์ ใหม่ชมภู,ก้าวไกล,แบ่งเขต,false,false,เชียงใหม่,1.0,,"['N', 'C']",0,0,2,0.0
3.0,นาย,นฤเบศ ประมวญพิสุทธิ์,รวมแผ่นดิน,แบ่งเขต,false,false,เชียงใหม่,1.0,,[],0,0,0,0.0
4.0,นาย,พจนารถ ศรียารัณย,พลังประชารัฐ,แบ่งเขต,false,false,เชียงใหม่,1.0,,"['F', 'J', 'F', 'L', 'I', 'L']",126,2,4,0.0
5.0,นาย,พงษ์เดช เชาวน์ประยูร,ภูมิใจไทย,แบ่งเขต,false,false,เชียงใหม่,1.0,,[],0,0,0,0.0
6.0,นางสาว,กุพชกา ยศปัน,ชาติพัฒนากล้า,แบ่งเขต,false,false,เชียงใหม่,1.0,,['G'],0,0,1,0.0
7.0,นาย,จักรวาลธวัฒน์ วรรณาวงค์,ประชาธิปัตย์,แบ่งเขต,false,false,เชียงใหม่,1.0,,[],0,0,0,0.0
8.0,นาย,ภวฤทธิ์ กาญจนเกตุ,ไทยสร้างไทย,แบ่งเขต,false,false,เชียงใหม่,1.0,,['I'],0,0,1,0.0
9.0,นาย,ชินภัสร์ กิจเลิศสิริวัฒนา,รวมไทยสร้างชาติ,แบ่งเขต,false,false,เชียงใหม่,1.0,,"['K', 'L', 'L', 'I']",89,3,1,0.0
10.0,นางสาว,อุไรวรรณ รัตนธรรม,เสรีรวมไทย,แบ่งเขต,false,false,เชียงใหม่,1.0,,[],0,0,0,0.0
11.0,นาย,นรภัทร อินทรพานิช,ไทยศรีวิไลย์,แบ่งเขต,false,false,เชียงใหม่,1.0,,[],0,0,0,0.0
1.0,นาย,ชานนธ์ ประมวญพิสุทธิ์,รวมแผ่นดิน,แบ่งเขต,false,false,เชียงใหม่,2.0,,[],0,0,0,0.0
2.0,นาย,ยุทธนา สุวรรณ,รวมไทยสร้างชาติ,แบ่งเขต,false,false,เชียงใหม่,2.0,,"['N', 'C', 'F', 'G']",1639799,2,2,0.02
3.0,นาย,ชัย ชัยชนะ,ภูมิใจไทย,แบ่งเขต,false,false,เชียงใหม่,2.0,,['L'],0,0,1,0.0
,ร้อยตำรวจเอก,นิติภูมิธณัฐ มิ่งรุจิราลัย,เพื่อชาติ,บัญชีรายชื่อ,false,false,,,,"['J', 'G', 'G', 'G', 'C', 'N', 'C', 'G', 'M', 'N', 'M']",6161164,9,2,0.06
5.0,นาง,ศรีพรรณ์ เขียวทอง,พลังประชารัฐ,แบ่งเขต,false,false,เชียงใหม่,2.0,,[],0,0,0,0.0
6.0,นางสาว,นุชรี อุตสุภา,พลัง,แบ่งเขต,false,false,เชียงใหม่,2.0,,[],0,0,0,0.0
7.0,นาย,กัมปนาท ธิสา,ประชาธิปัตย์,แบ่งเขต,false,false,เชียงใหม่,2.0,,"['N', 'N']",4168168,1,1,0.04
8.0,นางสาว,การณิก จันทดา,ก้าวไกล,แบ่งเขต,false,false,เชียงใหม่,2.0,,[],0,0,0,0.0
,ร้อยตำรวจเอก,ธัญญะ ธัญญากวิน,เพื่อชาติ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
10.0,นาย,โกวิทย์ พิริยะอานันต์,เพื่อไทย,แบ่งเขต,false,false,เชียงใหม่,2.0,,"['I', 'L', 'I']",956434,1,2,0.01
1.0,นาย,พรชัย อรรถปรียางกูร,พลังประชารัฐ,แบ่งเขต,false,false,เชียงใหม่,3.0,,"['F', 'C', 'K']",0,0,3,0.0
2.0,นาย,สมหวัง อุทัศ,เสรีรวมไทย,แบ่งเขต,false,false,เชียงใหม่,3.0,,[],0,0,0,0.0
3.0,นาย,นเรศ วงค์คม,ชาติพัฒนากล้า,แบ่งเขต,false,false,เชียงใหม่,3.0,,[],0,0,0,0.0
4.0,นาย,ณัฐพล โตวิจักษณ์ชัยกุล,ก้าวไกล,แบ่งเขต,false,false,เชียงใหม่,3.0,,"['I', 'I']",1464196,2,0,0.01
5.0,นาย,จำรูญ ขันทะศรีมา,เพื่อชาติไทย,แบ่งเขต,false,false,เชียงใหม่,3.0,,[],0,0,0,0.0
6.0,นาย,สุภคิน วงศ์ษา,รวมแผ่นดิน,แบ่งเขต,false,false,เชียงใหม่,3.0,,[],0,0,0,0.0
7.0,นาย,วิชิต กลิ่นทอง,ประชาธิปัตย์,แบ่งเขต,false,false,เชียงใหม่,3.0,,[],0,0,0,0.0
8.0,นาย,คณาพงษ์ วงค์งาม,ภูมิใจไทย,แบ่งเขต,false,false,เชียงใหม่,3.0,,"['A', 'G']",0,1,1,0.0
9.0,นางสาว,วิภาพรรณ วงษ์สว่าง,ไทยสร้างไทย,แบ่งเขต,false,false,เชียงใหม่,3.0,,['J'],874759,1,0,0.01
10.0,นางสาว,ทัศนีย์ บูรณุปกรณ์,เพื่อไทย,แบ่งเขต,false,false,เชียงใหม่,3.0,,"['L', 'L', 'I', 'M', 'L', 'G', 'L', 'L', 'L']",5540255,5,4,0.06
,ร้อยโท,มานิตย์ อ่อนท้าว,เพื่อชาติ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
1.0,นางสาว,นฤมล วะไลศรี,ชาติพัฒนากล้า,แบ่งเขต,false,false,เชียงใหม่,4.0,,[],0,0,0,0.0
2.0,นางสาว,มนสิชา ภัคดิเมธี,พลังประชารัฐ,แบ่งเขต,false,false,เชียงใหม่,4.0,,"['C', 'G']",0,0,2,0.0
3.0,นาง,กิ่งกาญจน์ ณ เชียงใหม่,รวมไทยสร้างชาติ,แบ่งเขต,false,false,เชียงใหม่,4.0,,"['C', 'L', 'P', 'L']",77474,1,3,0.0
4.0,นาย,เอกพล พงษ์พิกุล,รวมแผ่นดิน,แบ่งเขต,false,false,เชียงใหม่,4.0,,"['F', 'H', 'L', 'I']",-1719331,3,1,-0.02
5.0,นางสาว,พุธิตา ชัยอนันต์,ก้าวไกล,แบ่งเขต,false,false,เชียงใหม่,4.0,,[],0,0,0,0.0
6.0,นางสาว,พิชญา สุวรรณ์,พลังสังคมใหม่,แบ่งเขต,false,false,เชียงใหม่,4.0,,['L'],1278093,1,0,0.01
7.0,นางสาว,จิตพลอย จิตจักรวาลทอง,ประชาธิปัตย์,แบ่งเขต,false,false,เชียงใหม่,4.0,,['C'],0,0,1,0.0
8.0,นาย,สุพล ณวิชัย,ภูมิใจไทย,แบ่งเขต,false,false,เชียงใหม่,4.0,,[],0,0,0,0.0
9.0,นาย,บุญทา ชัยเลิศ,ไทยสร้างไทย,แบ่งเขต,false,false,เชียงใหม่,4.0,,"['C', 'G', 'G', 'C', 'L', 'N', 'N', 'M']",5532437,4,4,0.06
10.0,นาย,วิทยา ทรงคำ,เพื่อไทย,แบ่งเขต,false,false,เชียงใหม่,4.0,,"['F', 'N', 'C']",0,0,3,0.0
11.0,นาย,ธรรมนูญ วุฒิลักษณ์,เสรีรวมไทย,แบ่งเขต,false,false,เชียงใหม่,4.0,,[],0,0,0,0.0
12.0,นาย,มงคล บุญล้ำ,ไทยศรีวิไลย์,แบ่งเขต,false,false,เชียงใหม่,4.0,,[],0,0,0,0.0
1.0,นาย,เดชนัฐวิทย์ เตริยาภิรมย์,พลังประชารัฐ,แบ่งเขต,false,false,เชียงใหม่,5.0,,"['M', 'G', 'C', 'L', 'L']",5496585,5,0,0.06
2.0,นาง,อารีย์ ชัยขัน,ภูมิใจไทย,แบ่งเขต,false,false,เชียงใหม่,5.0,,['Q'],0,0,1,0.0
3.0,นาง,วาสนา ทองสุข,ไทยสร้างไทย,แบ่งเขต,false,false,เชียงใหม่,5.0,,"['M', 'A', 'C', 'G', 'N', 'F', 'G', 'L', 'N']",591877,3,6,0.01
4.0,นาย,ขวัญชัย สกุลทอง,รวมแผ่นดิน,แบ่งเขต,false,false,เชียงใหม่,5.0,,['G'],0,0,1,0.0
,ร้อยเอก,จารุพล เรืองสุวรรณ,เพื่อชาติ,บัญชีรายชื่อ,false,false,,,,"['G', 'M']",679663,2,0,0.01
6.0,นาย,สมชิด กันธะยา,ก้าวไกล,แบ่งเขต,false,false,เชียงใหม่,5.0,,[],0,0,0,0.0
7.0,นาย,จุลพันธ์ อมรวิวัฒน์,เพื่อไทย,แบ่งเขต,false,false,เชียงใหม่,5.0,,"['L', 'L']",67591,2,0,0.0
2.0,ว่าที่ร้อยตรี,กฤชณัท ปัญสุทธิ์,เพื่อชาติ,แบ่งเขต,false,false,กรุงเทพมหานคร,14.0,,[],0,0,0,0.0
,นาวาอากาศโท,หาญพิชิต ขุนเพิ่ม,เพื่อชาติไทย,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
10.0,นาย,สรพงษ์ เมธาอนันต์กุล,พลังเพื่อไทย,แบ่งเขต,false,false,เชียงใหม่,5.0,,[],0,0,0,0.0
11.0,นางสาว,ฐิติวรา ท่าชอบ,ไทยศรีวิไลย์,แบ่งเขต,false,false,เชียงใหม่,5.0,,[],0,0,0,0.0
11.0,ว่าที่ร้อยโท,เทอดศักดิ์ แสงเขียว,เพื่อชาติไทย,แบ่งเขต,false,false,มหาสารคาม,1.0,,"['F', 'F']",0,0,2,0.0
2.0,นาย,ไกร ดาบธรรม,เพื่อไทย,แบ่งเขต,false,false,เชียงใหม่,6.0,,[],0,0,0,0.0
3.0,นางสาว,ณัชชา พาเจริญ,ภูมิใจไทย,แบ่งเขต,false,false,เชียงใหม่,6.0,,[],0,0,0,0.0
4.0,นาย,บุญพัฒน์ ลีลาพิริยะวาณิช,เสรีรวมไทย,แบ่งเขต,false,false,เชียงใหม่,6.0,,[],0,0,0,0.0
5.0,นาง,รัตนประภา ดิศวัฒน์,พลังประชารัฐ,แบ่งเขต,false,false,เชียงใหม่,6.0,,"['K', 'Q', 'G', 'G']",2615708,3,1,0.03
6.0,นาย,วิศิษฎ์ วัชรินทร์,ประชาธิปัตย์,แบ่งเขต,false,false,เชียงใหม่,6.0,,['F'],0,0,1,0.0
7.0,นาย,แทนคุณ นพรัตน์สังวาลย์,ไทยสร้างไทย,แบ่งเขต,false,false,เชียงใหม่,6.0,,[],0,0,0,0.0
8.0,นาย,โสภณ โกชุม,รวมไทยสร้างชาติ,แบ่งเขต,false,false,เชียงใหม่,6.0,,"['G', 'G']",-1600,1,1,0.0
9.0,นาย,พิสิษฐ์ โรจนะบริบูรณ์,ไทยศรีวิไลย์,แบ่งเขต,false,false,เชียงใหม่,6.0,,[],0,0,0,0.0
10.0,นาง,วันเพ็ญ ปัญญาทิพย์,รวมแผ่นดิน,แบ่งเขต,false,false,เชียงใหม่,6.0,,"['F', 'F']",0,0,2,0.0
1.0,นาย,สันติ ตันสุหัช,รวมไทยสร้างชาติ,แบ่งเขต,false,false,เชียงใหม่,7.0,,['F'],0,0,1,0.0
2.0,นาย,สมดุลย์ อุตเจริญ,ก้าวไกล,แบ่งเขต,false,false,เชียงใหม่,7.0,,"['P', 'F', 'L']",335883,1,2,0.0
3.0,นาย,คณาฤทธิ์ สุภาคุณ,เพื่อชาติ,แบ่งเขต,false,false,เชียงใหม่,7.0,,['G'],0,0,1,0.0
4.0,นาง,เทวิกา ชัยชนะ,รวมแผ่นดิน,แบ่งเขต,false,false,เชียงใหม่,7.0,,['G'],419331,1,0,0.0
5.0,นาย,นิคม เชาว์กิตติโสภณ,ประชาธิปัตย์,แบ่งเขต,false,false,เชียงใหม่,7.0,,"['L', 'C', 'N', 'C', 'I']",-33674872,2,3,-0.34
6.0,นาย,วรโชติ จี้เรือน,ไทยสร้างไทย,แบ่งเขต,false,false,เชียงใหม่,7.0,,[],0,0,0,0.0
7.0,นาย,นิธิกร วุฒินันชัย,เพื่อไทย,แบ่งเขต,false,false,เชียงใหม่,7.0,,['G'],0,0,1,0.0
7.0,พันตำรวจเอก,ณรงค์ จันทราช,เพื่อชาติไทย,แบ่งเขต,false,false,ลำปาง,1.0,,[],0,0,0,0.0
9.0,นาย,ชัยประเสริฐศิริ ทองสนิท,เสรีรวมไทย,แบ่งเขต,false,false,เชียงใหม่,7.0,,"['A', 'J']",484,1,1,0.0
10.0,นาย,กรินท์ บุญตันสา,ไทยศรีวิไลย์,แบ่งเขต,false,false,เชียงใหม่,7.0,,[],0,0,0,0.0
1.0,นาย,สมศักดิ์ พิบูลย์,เสรีรวมไทย,แบ่งเขต,false,false,เชียงใหม่,8.0,,[],0,0,0,0.0
2.0,นาย,ประเสริฐ วรกานต์ศักดิ์,พลังสังคมใหม่,แบ่งเขต,false,false,เชียงใหม่,8.0,,[],0,0,0,0.0
3.0,นาย,สมนึก นาห้วยทราย,ภูมิใจไทย,แบ่งเขต,false,false,เชียงใหม่,8.0,,"['C', 'P']",0,0,2,0.0
1.0,พันเอก,จรูญ ศรีวรรณ,เพื่อชาติไทย,แบ่งเขต,false,false,ลำปาง,4.0,,['F'],0,0,1,0.0
5.0,นาย,สุริยนต์ ปันทะนะ,รวมแผ่นดิน,แบ่งเขต,false,false,เชียงใหม่,8.0,,[],0,0,0,0.0
6.0,นาง,พชรพร สุใจคำ,ประชาธิปัตย์,แบ่งเขต,false,false,เชียงใหม่,8.0,,[],0,0,0,0.0
7.0,นาย,ภัทรพงษ์ ลีลาภัทร์,ก้าวไกล,แบ่งเขต,false,false,เชียงใหม่,8.0,,[],0,0,0,0.0
